QQQE,Date
19.003501892089844,2013-04-09 00:00:00-04:00
19.35303497314453,2013-04-10 00:00:00-04:00
19.441526412963867,2013-04-11 00:00:00-04:00
19.40170669555664,2013-04-12 00:00:00-04:00
18.963674545288086,2013-04-15 00:00:00-04:00
19.21587562561035,2013-04-16 00:00:00-04:00
18.85306739807129,2013-04-17 00:00:00-04:00
18.817670822143555,2013-04-18 00:00:00-04:00
18.892885208129883,2013-04-19 00:00:00-04:00
18.95040512084961,2013-04-22 00:00:00-04:00
19.140661239624023,2013-04-23 00:00:00-04:00
19.295520782470703,2013-04-24 00:00:00-04:00
19.295520782470703,2013-04-25 00:00:00-04:00
19.313220977783203,2013-04-26 00:00:00-04:00
19.428255081176758,2013-04-29 00:00:00-04:00
19.326492309570312,2013-04-30 00:00:00-04:00
19.357460021972656,2013-05-01 00:00:00-04:00
19.57427215576172,2013-05-02 00:00:00-04:00
19.848590850830078,2013-05-03 00:00:00-04:00
19.875133514404297,2013-05-06 00:00:00-04:00
19.941503524780273,2013-05-07 00:00:00-04:00
20.003454208374023,2013-05-08 00:00:00-04:00
19.981327056884766,2013-05-09 00:00:00-04:00
20.202560424804688,2013-05-10 00:00:00-04:00
20.136188507080078,2013-05-13 00:00:00-04:00
20.286619186401367,2013-05-14 00:00:00-04:00
20.379535675048828,2013-05-15 00:00:00-04:00
20.282196044921875,2013-05-16 00:00:00-04:00
20.38838768005371,2013-05-17 00:00:00-04:00
20.375104904174805,2013-05-20 00:00:00-04:00
20.45032501220703,2013-05-21 00:00:00-04:00
20.211402893066406,2013-05-22 00:00:00-04:00
20.2335262298584,2013-05-23 00:00:00-04:00
20.091938018798828,2013-05-24 00:00:00-04:00
20.34856414794922,2013-05-28 00:00:00-04:00
20.193706512451172,2013-05-29 00:00:00-04:00
20.322011947631836,2013-05-30 00:00:00-04:00
20.189285278320312,2013-05-31 00:00:00-04:00
19.94593048095703,2013-06-03 00:00:00-04:00
20.0698184967041,2013-06-04 00:00:00-04:00
19.729124069213867,2013-06-05 00:00:00-04:00
19.826467514038086,2013-06-06 00:00:00-04:00
20.171586990356445,2013-06-07 00:00:00-04:00
20.149456024169922,2013-06-10 00:00:00-04:00
20.02999496459961,2013-06-11 00:00:00-04:00
19.729124069213867,2013-06-12 00:00:00-04:00
20.025569915771484,2013-06-13 00:00:00-04:00
20.025569915771484,2013-06-14 00:00:00-04:00
20.096357345581055,2013-06-17 00:00:00-04:00
20.298551559448242,2013-06-18 00:00:00-04:00
20.25864028930664,2013-06-19 00:00:00-04:00
19.549209594726562,2013-06-20 00:00:00-04:00
19.52704620361328,2013-06-21 00:00:00-04:00
19.358558654785156,2013-06-24 00:00:00-04:00
19.473840713500977,2013-06-25 00:00:00-04:00
19.686664581298828,2013-06-26 00:00:00-04:00
19.912797927856445,2013-06-27 00:00:00-04:00
19.912797927856445,2013-06-28 00:00:00-04:00
19.970441818237305,2013-07-01 00:00:00-04:00
19.92609977722168,2013-07-02 00:00:00-04:00
19.92609977722168,2013-07-03 00:00:00-04:00
20.152238845825195,2013-07-05 00:00:00-04:00
20.183271408081055,2013-07-08 00:00:00-04:00
20.356189727783203,2013-07-09 00:00:00-04:00
20.418262481689453,2013-07-10 00:00:00-04:00
20.826190948486328,2013-07-11 00:00:00-04:00
20.90156364440918,2013-07-12 00:00:00-04:00
21.03458023071289,2013-07-15 00:00:00-04:00
20.994680404663086,2013-07-16 00:00:00-04:00
21.021282196044922,2013-07-17 00:00:00-04:00
21.092226028442383,2013-07-18 00:00:00-04:00
21.08778953552246,2013-07-19 00:00:00-04:00
21.127696990966797,2013-07-22 00:00:00-04:00
21.047889709472656,2013-07-23 00:00:00-04:00
20.839494705200195,2013-07-24 00:00:00-04:00
21.078927993774414,2013-07-25 00:00:00-04:00
21.00798225402832,2013-07-26 00:00:00-04:00
20.985816955566406,2013-07-29 00:00:00-04:00
21.05232048034668,2013-07-30 00:00:00-04:00
21.225244522094727,2013-07-31 00:00:00-04:00
21.509016036987305,2013-08-01 00:00:00-04:00
21.495710372924805,2013-08-02 00:00:00-04:00
21.517879486083984,2013-08-05 00:00:00-04:00
21.42033576965332,2013-08-06 00:00:00-04:00
21.353830337524414,2013-08-07 00:00:00-04:00
21.464670181274414,2013-08-08 00:00:00-04:00
21.477983474731445,2013-08-09 00:00:00-04:00
21.4292049407959,2013-08-12 00:00:00-04:00
21.504587173461914,2013-08-13 00:00:00-04:00
21.340530395507812,2013-08-14 00:00:00-04:00
20.923738479614258,2013-08-15 00:00:00-04:00
20.994680404663086,2013-08-16 00:00:00-04:00
20.790721893310547,2013-08-19 00:00:00-04:00
21.00798225402832,2013-08-20 00:00:00-04:00
20.839494705200195,2013-08-21 00:00:00-04:00
21.08778953552246,2013-08-22 00:00:00-04:00
21.149866104125977,2013-08-23 00:00:00-04:00
21.17203712463379,2013-08-26 00:00:00-04:00
20.8794002532959,2013-08-27 00:00:00-04:00
20.8927001953125,2013-08-28 00:00:00-04:00
21.061189651489258,2013-08-29 00:00:00-04:00
20.91930389404297,2013-08-30 00:00:00-04:00
21.274019241333008,2013-09-03 00:00:00-04:00
21.331661224365234,2013-09-04 00:00:00-04:00
21.389297485351562,2013-09-05 00:00:00-04:00
21.495710372924805,2013-09-06 00:00:00-04:00
21.495710372924805,2013-09-09 00:00:00-04:00
21.850427627563477,2013-09-10 00:00:00-04:00
21.956838607788086,2013-09-11 00:00:00-04:00
21.881467819213867,2013-09-12 00:00:00-04:00
21.91693687438965,2013-09-13 00:00:00-04:00
22.02335548400879,2013-09-16 00:00:00-04:00
22.187671661376953,2013-09-17 00:00:00-04:00
22.396406173706055,2013-09-18 00:00:00-04:00
22.405290603637695,2013-09-19 00:00:00-04:00
22.338668823242188,2013-09-20 00:00:00-04:00
22.152141571044922,2013-09-23 00:00:00-04:00
22.16990852355957,2013-09-24 00:00:00-04:00
22.183229446411133,2013-09-25 00:00:00-04:00
22.32978630065918,2013-09-26 00:00:00-04:00
22.25428581237793,2013-09-27 00:00:00-04:00
22.183229446411133,2013-09-30 00:00:00-04:00
22.418611526489258,2013-10-01 00:00:00-04:00
22.37419319152832,2013-10-02 00:00:00-04:00
22.187671661376953,2013-10-03 00:00:00-04:00
22.400848388671875,2013-10-04 00:00:00-04:00
22.249845504760742,2013-10-07 00:00:00-04:00
21.80573844909668,2013-10-08 00:00:00-04:00
21.71247673034668,2013-10-09 00:00:00-04:00
22.116613388061523,2013-10-10 00:00:00-04:00
22.240970611572266,2013-10-11 00:00:00-04:00
22.383079528808594,2013-10-14 00:00:00-04:00
22.294265747070312,2013-10-15 00:00:00-04:00
22.463016510009766,2013-10-16 00:00:00-04:00
22.618452072143555,2013-10-17 00:00:00-04:00
22.79166030883789,2013-10-18 00:00:00-04:00
22.760576248168945,2013-10-21 00:00:00-04:00
22.902687072753906,2013-10-22 00:00:00-04:00
22.614011764526367,2013-10-23 00:00:00-04:00
22.707279205322266,2013-10-24 00:00:00-04:00
22.68951988220215,2013-10-25 00:00:00-04:00
22.742809295654297,2013-10-28 00:00:00-04:00
22.86271858215332,2013-10-29 00:00:00-04:00
22.8005428314209,2013-10-30 00:00:00-04:00
22.760576248168945,2013-10-31 00:00:00-04:00
22.738365173339844,2013-11-01 00:00:00-04:00
22.81386375427246,2013-11-04 00:00:00-05:00
22.79166030883789,2013-11-05 00:00:00-05:00
22.69839859008789,2013-11-06 00:00:00-05:00
22.391965866088867,2013-11-07 00:00:00-05:00
22.538522720336914,2013-11-08 00:00:00-05:00
22.609575271606445,2013-11-11 00:00:00-05:00
22.609575271606445,2013-11-12 00:00:00-05:00
22.765012741088867,2013-11-13 00:00:00-05:00
22.91600799560547,2013-11-14 00:00:00-05:00
23.071447372436523,2013-11-15 00:00:00-05:00
22.831634521484375,2013-11-18 00:00:00-05:00
22.680631637573242,2013-11-19 00:00:00-05:00
22.64954948425293,2013-11-20 00:00:00-05:00
22.822751998901367,2013-11-21 00:00:00-05:00
22.982629776000977,2013-11-22 00:00:00-05:00
22.995952606201172,2013-11-25 00:00:00-05:00
23.115856170654297,2013-11-26 00:00:00-05:00
23.1602725982666,2013-11-27 00:00:00-05:00
23.195796966552734,2013-11-29 00:00:00-05:00
23.142507553100586,2013-12-02 00:00:00-05:00
23.05368423461914,2013-12-03 00:00:00-05:00
23.067007064819336,2013-12-04 00:00:00-05:00
22.99151039123535,2013-12-05 00:00:00-05:00
23.27129554748535,2013-12-06 00:00:00-05:00
23.28462791442871,2013-12-09 00:00:00-05:00
23.297948837280273,2013-12-10 00:00:00-05:00
22.9515380859375,2013-12-11 00:00:00-05:00
22.964859008789062,2013-12-12 00:00:00-05:00
23.004833221435547,2013-12-13 00:00:00-05:00
23.102540969848633,2013-12-16 00:00:00-05:00
23.075891494750977,2013-12-17 00:00:00-05:00
23.27129554748535,2013-12-18 00:00:00-05:00
23.400089263916016,2013-12-19 00:00:00-05:00
23.60437774658203,2013-12-20 00:00:00-05:00
23.715404510498047,2013-12-23 00:00:00-05:00
23.826433181762695,2013-12-24 00:00:00-05:00
23.86640739440918,2013-12-26 00:00:00-05:00
23.870849609375,2013-12-27 00:00:00-05:00
23.950782775878906,2013-12-30 00:00:00-05:00
24.035165786743164,2013-12-31 00:00:00-05:00
23.848634719848633,2014-01-02 00:00:00-05:00
