HON,Date
1.0030654668807983,1963-07-15 00:00:00-04:00
1.0082093477249146,1963-07-16 00:00:00-04:00
0.9927780032157898,1963-07-17 00:00:00-04:00
0.979918360710144,1963-07-18 00:00:00-04:00
0.990206778049469,1963-07-19 00:00:00-04:00
0.9850622415542603,1963-07-22 00:00:00-04:00
0.9773464798927307,1963-07-23 00:00:00-04:00
0.9773464798927307,1963-07-24 00:00:00-04:00
0.9824907183647156,1963-07-25 00:00:00-04:00
0.9824907183647156,1963-07-26 00:00:00-04:00
0.9876342415809631,1963-07-29 00:00:00-04:00
1.018498182296753,1963-07-30 00:00:00-04:00
1.0210696458816528,1963-07-31 00:00:00-04:00
1.0262136459350586,1963-08-01 00:00:00-04:00
1.0339289903640747,1963-08-02 00:00:00-04:00
1.0442172288894653,1963-08-05 00:00:00-04:00
1.0457746982574463,1963-08-06 00:00:00-04:00
1.0535587072372437,1963-08-07 00:00:00-04:00
1.0431790351867676,1963-08-08 00:00:00-04:00
1.0483691692352295,1963-08-09 00:00:00-04:00
1.0509636402130127,1963-08-12 00:00:00-04:00
1.0457746982574463,1963-08-13 00:00:00-04:00
1.032799482345581,1963-08-14 00:00:00-04:00
1.0431790351867676,1963-08-15 00:00:00-04:00
1.0379892587661743,1963-08-16 00:00:00-04:00
1.0457746982574463,1963-08-19 00:00:00-04:00
1.035394549369812,1963-08-20 00:00:00-04:00
1.0379892587661743,1963-08-21 00:00:00-04:00
1.0431790351867676,1963-08-22 00:00:00-04:00
1.0509636402130127,1963-08-23 00:00:00-04:00
1.0613431930541992,1963-08-26 00:00:00-04:00
1.0535587072372437,1963-08-27 00:00:00-04:00
1.0535587072372437,1963-08-28 00:00:00-04:00
1.0431790351867676,1963-08-29 00:00:00-04:00
1.0379892587661743,1963-08-30 00:00:00-04:00
1.0509636402130127,1963-09-03 00:00:00-04:00
1.066534161567688,1963-09-04 00:00:00-04:00
1.0795092582702637,1963-09-05 00:00:00-04:00
1.063938856124878,1963-09-06 00:00:00-04:00
1.0587491989135742,1963-09-09 00:00:00-04:00
1.0821034908294678,1963-09-10 00:00:00-04:00
1.089889407157898,1963-09-11 00:00:00-04:00
1.1002686023712158,1963-09-12 00:00:00-04:00
1.0872942209243774,1963-09-13 00:00:00-04:00
1.0924839973449707,1963-09-16 00:00:00-04:00
1.1002686023712158,1963-09-17 00:00:00-04:00
1.0924839973449707,1963-09-18 00:00:00-04:00
1.1002686023712158,1963-09-19 00:00:00-04:00
1.0821034908294678,1963-09-20 00:00:00-04:00
1.0795092582702637,1963-09-23 00:00:00-04:00
1.0795092582702637,1963-09-24 00:00:00-04:00
1.0587491989135742,1963-09-25 00:00:00-04:00
1.0587491989135742,1963-09-26 00:00:00-04:00
1.056154727935791,1963-09-27 00:00:00-04:00
1.0405844449996948,1963-09-30 00:00:00-04:00
1.066534161567688,1963-10-01 00:00:00-04:00
1.056154727935791,1963-10-02 00:00:00-04:00
1.0691289901733398,1963-10-03 00:00:00-04:00
1.0535587072372437,1963-10-04 00:00:00-04:00
1.0613431930541992,1963-10-07 00:00:00-04:00
1.0535587072372437,1963-10-08 00:00:00-04:00
1.0509636402130127,1963-10-09 00:00:00-04:00
1.0587491989135742,1963-10-10 00:00:00-04:00
1.066534161567688,1963-10-11 00:00:00-04:00
1.066534161567688,1963-10-14 00:00:00-04:00
1.0743186473846436,1963-10-15 00:00:00-04:00
1.089889407157898,1963-10-16 00:00:00-04:00
1.1002686023712158,1963-10-17 00:00:00-04:00
1.102863073348999,1963-10-18 00:00:00-04:00
1.0976732969284058,1963-10-21 00:00:00-04:00
1.1002686023712158,1963-10-22 00:00:00-04:00
1.1054582595825195,1963-10-23 00:00:00-04:00
1.113243579864502,1963-10-24 00:00:00-04:00
1.1210293769836426,1963-10-25 00:00:00-04:00
1.1184329986572266,1963-10-28 00:00:00-05:00
1.1365978717803955,1963-10-29 00:00:00-05:00
1.1365978717803955,1963-10-30 00:00:00-05:00
1.1158382892608643,1963-10-31 00:00:00-05:00
1.1184329986572266,1963-11-01 00:00:00-05:00
1.1147699356079102,1963-11-04 00:00:00-05:00
1.093835473060608,1963-11-06 00:00:00-05:00
1.1121530532836914,1963-11-07 00:00:00-05:00
1.1278537511825562,1963-11-08 00:00:00-05:00
1.138321876525879,1963-11-11 00:00:00-05:00
1.1461715698242188,1963-11-12 00:00:00-05:00
1.138321876525879,1963-11-13 00:00:00-05:00
1.125237226486206,1963-11-14 00:00:00-05:00
1.1173865795135498,1963-11-15 00:00:00-05:00
1.0964524745941162,1963-11-18 00:00:00-05:00
1.1095364093780518,1963-11-19 00:00:00-05:00
1.1147699356079102,1963-11-20 00:00:00-05:00
1.1173865795135498,1963-11-21 00:00:00-05:00
1.0257971286773682,1963-11-22 00:00:00-05:00
1.125237226486206,1963-11-26 00:00:00-05:00
1.1200040578842163,1963-11-27 00:00:00-05:00
1.1330887079238892,1963-11-29 00:00:00-05:00
1.143554449081421,1963-12-02 00:00:00-05:00
1.1357054710388184,1963-12-03 00:00:00-05:00
1.1461715698242188,1963-12-04 00:00:00-05:00
1.1592559814453125,1963-12-05 00:00:00-05:00
1.1540228128433228,1963-12-06 00:00:00-05:00
1.1566390991210938,1963-12-09 00:00:00-05:00
1.1592559814453125,1963-12-10 00:00:00-05:00
1.1671069860458374,1963-12-11 00:00:00-05:00
1.1697231531143188,1963-12-12 00:00:00-05:00
1.177573323249817,1963-12-13 00:00:00-05:00
1.1958913803100586,1963-12-16 00:00:00-05:00
1.2142094373703003,1963-12-17 00:00:00-05:00
1.2115930318832397,1963-12-18 00:00:00-05:00
1.1566390991210938,1963-12-19 00:00:00-05:00
1.177573323249817,1963-12-20 00:00:00-05:00
1.177573323249817,1963-12-23 00:00:00-05:00
1.1618725061416626,1963-12-24 00:00:00-05:00
1.1540228128433228,1963-12-26 00:00:00-05:00
1.1514055728912354,1963-12-27 00:00:00-05:00
1.1514055728912354,1963-12-30 00:00:00-05:00
1.1461715698242188,1963-12-31 00:00:00-05:00
1.1566390991210938,1964-01-02 00:00:00-05:00
1.172340750694275,1964-01-03 00:00:00-05:00
1.172340750694275,1964-01-06 00:00:00-05:00
1.1801908016204834,1964-01-07 00:00:00-05:00
1.1985087394714355,1964-01-08 00:00:00-05:00
1.1906583309173584,1964-01-09 00:00:00-05:00
1.18804132938385,1964-01-10 00:00:00-05:00
1.2037423849105835,1964-01-13 00:00:00-05:00
1.1985087394714355,1964-01-14 00:00:00-05:00
1.174956202507019,1964-01-15 00:00:00-05:00
1.172340750694275,1964-01-16 00:00:00-05:00
1.1566390991210938,1964-01-17 00:00:00-05:00
1.1697231531143188,1964-01-20 00:00:00-05:00
1.172340750694275,1964-01-21 00:00:00-05:00
1.182807445526123,1964-01-22 00:00:00-05:00
1.172340750694275,1964-01-23 00:00:00-05:00
1.1801908016204834,1964-01-24 00:00:00-05:00
1.1801908016204834,1964-01-27 00:00:00-05:00
1.1540228128433228,1964-01-28 00:00:00-05:00
1.1226199865341187,1964-01-29 00:00:00-05:00
1.148788571357727,1964-01-30 00:00:00-05:00
1.1304713487625122,1964-01-31 00:00:00-05:00
1.1357054710388184,1964-02-03 00:00:00-05:00
1.1304713487625122,1964-02-04 00:00:00-05:00
1.145249366760254,1964-02-05 00:00:00-05:00
1.1531643867492676,1964-02-06 00:00:00-05:00
1.161081075668335,1964-02-07 00:00:00-05:00
1.158442735671997,1964-02-10 00:00:00-05:00
