GFS,Date
56.5,2024-01-26 00:00:00-05:00
57.349998474121094,2024-01-29 00:00:00-05:00
56.470001220703125,2024-01-30 00:00:00-05:00
54.97999954223633,2024-01-31 00:00:00-05:00
54.65999984741211,2024-02-01 00:00:00-05:00
55.27000045776367,2024-02-02 00:00:00-05:00
51.564998626708984,2024-02-05 00:00:00-05:00
51.650001525878906,2024-02-06 00:00:00-05:00
52.540000915527344,2024-02-07 00:00:00-05:00
54.779998779296875,2024-02-08 00:00:00-05:00
55.939998626708984,2024-02-09 00:00:00-05:00
55.81999969482422,2024-02-12 00:00:00-05:00
54.65999984741211,2024-02-13 00:00:00-05:00
54.970001220703125,2024-02-14 00:00:00-05:00
54.33000183105469,2024-02-15 00:00:00-05:00
53.380001068115234,2024-02-16 00:00:00-05:00
54.5,2024-02-20 00:00:00-05:00
53.38999938964844,2024-02-21 00:00:00-05:00
54.11000061035156,2024-02-22 00:00:00-05:00
53.150001525878906,2024-02-23 00:00:00-05:00
54.52000045776367,2024-02-26 00:00:00-05:00
53.5,2024-02-27 00:00:00-05:00
52.63999938964844,2024-02-28 00:00:00-05:00
54.66999816894531,2024-02-29 00:00:00-05:00
55.65999984741211,2024-03-01 00:00:00-05:00
54.619998931884766,2024-03-04 00:00:00-05:00
52.529998779296875,2024-03-05 00:00:00-05:00
52.56999969482422,2024-03-06 00:00:00-05:00
53.79999923706055,2024-03-07 00:00:00-05:00
52.40999984741211,2024-03-08 00:00:00-05:00
53.459999084472656,2024-03-11 00:00:00-04:00
54.0,2024-03-12 00:00:00-04:00
53.72999954223633,2024-03-13 00:00:00-04:00
52.560001373291016,2024-03-14 00:00:00-04:00
51.880001068115234,2024-03-15 00:00:00-04:00
52.099998474121094,2024-03-18 00:00:00-04:00
51.290000915527344,2024-03-19 00:00:00-04:00
52.439998626708984,2024-03-20 00:00:00-04:00
52.47999954223633,2024-03-21 00:00:00-04:00
52.209999084472656,2024-03-22 00:00:00-04:00
51.849998474121094,2024-03-25 00:00:00-04:00
50.790000915527344,2024-03-26 00:00:00-04:00
51.72999954223633,2024-03-27 00:00:00-04:00
52.11000061035156,2024-03-28 00:00:00-04:00
51.790000915527344,2024-04-01 00:00:00-04:00
51.11000061035156,2024-04-02 00:00:00-04:00
51.22999954223633,2024-04-03 00:00:00-04:00
50.52000045776367,2024-04-04 00:00:00-04:00
50.54999923706055,2024-04-05 00:00:00-04:00
50.2599983215332,2024-04-08 00:00:00-04:00
51.689998626708984,2024-04-09 00:00:00-04:00
49.349998474121094,2024-04-10 00:00:00-04:00
51.189998626708984,2024-04-11 00:00:00-04:00
49.380001068115234,2024-04-12 00:00:00-04:00
47.2599983215332,2024-04-15 00:00:00-04:00
47.79999923706055,2024-04-16 00:00:00-04:00
47.36000061035156,2024-04-17 00:00:00-04:00
46.88999938964844,2024-04-18 00:00:00-04:00
46.2599983215332,2024-04-19 00:00:00-04:00
46.369998931884766,2024-04-22 00:00:00-04:00
46.349998474121094,2024-04-23 00:00:00-04:00
47.310001373291016,2024-04-24 00:00:00-04:00
47.790000915527344,2024-04-25 00:00:00-04:00
48.38999938964844,2024-04-26 00:00:00-04:00
48.79999923706055,2024-04-29 00:00:00-04:00
48.880001068115234,2024-04-30 00:00:00-04:00
47.2599983215332,2024-05-01 00:00:00-04:00
