PEP,Date
0.3063510060310364,1974-03-05 00:00:00-04:00
0.3063510060310364,1974-03-06 00:00:00-04:00
0.3063510060310364,1974-03-07 00:00:00-04:00
0.3063510060310364,1974-03-08 00:00:00-04:00
0.31472790241241455,1974-03-11 00:00:00-04:00
0.32071128487586975,1974-03-12 00:00:00-04:00
0.32071128487586975,1974-03-13 00:00:00-04:00
0.3123343288898468,1974-03-14 00:00:00-04:00
0.3009660840034485,1974-03-15 00:00:00-04:00
0.3009660840034485,1974-03-18 00:00:00-04:00
0.3009660840034485,1974-03-19 00:00:00-04:00
0.3039577007293701,1974-03-20 00:00:00-04:00
0.3039577007293701,1974-03-21 00:00:00-04:00
0.3039577007293701,1974-03-22 00:00:00-04:00
0.3039577007293701,1974-03-25 00:00:00-04:00
0.3039577007293701,1974-03-26 00:00:00-04:00
0.3009660840034485,1974-03-27 00:00:00-04:00
0.2866055369377136,1974-03-28 00:00:00-04:00
0.2866055369377136,1974-03-29 00:00:00-04:00
0.28421247005462646,1974-04-01 00:00:00-04:00
0.27822890877723694,1974-04-02 00:00:00-04:00
0.2758356034755707,1974-04-03 00:00:00-04:00
0.27822890877723694,1974-04-04 00:00:00-04:00
0.27822890877723694,1974-04-05 00:00:00-04:00
0.2758356034755707,1974-04-08 00:00:00-04:00
0.27822890877723694,1974-04-09 00:00:00-04:00
0.27822890877723694,1974-04-10 00:00:00-04:00
0.27822890877723694,1974-04-11 00:00:00-04:00
0.28421247005462646,1974-04-15 00:00:00-04:00
0.2925891578197479,1974-04-16 00:00:00-04:00
0.2925891578197479,1974-04-17 00:00:00-04:00
0.3009660840034485,1974-04-18 00:00:00-04:00
0.2955811023712158,1974-04-19 00:00:00-04:00
0.2925891578197479,1974-04-22 00:00:00-04:00
0.28421247005462646,1974-04-23 00:00:00-04:00
0.27822890877723694,1974-04-24 00:00:00-04:00
0.27822890877723694,1974-04-25 00:00:00-04:00
0.2866055369377136,1974-04-26 00:00:00-04:00
0.2866055369377136,1974-04-29 00:00:00-04:00
0.28421247005462646,1974-04-30 00:00:00-04:00
0.2866055369377136,1974-05-01 00:00:00-04:00
0.28421247005462646,1974-05-02 00:00:00-04:00
0.2758356034755707,1974-05-03 00:00:00-04:00
0.2758356034755707,1974-05-06 00:00:00-04:00
0.2758356034755707,1974-05-07 00:00:00-04:00
0.2674587368965149,1974-05-08 00:00:00-04:00
0.2758356034755707,1974-05-09 00:00:00-04:00
0.2728440761566162,1974-05-10 00:00:00-04:00
0.25848376750946045,1974-05-13 00:00:00-04:00
0.25848376750946045,1974-05-14 00:00:00-04:00
0.2644670009613037,1974-05-15 00:00:00-04:00
0.2674587368965149,1974-05-16 00:00:00-04:00
0.25848376750946045,1974-05-17 00:00:00-04:00
0.25010696053504944,1974-05-20 00:00:00-04:00
0.25010696053504944,1974-05-21 00:00:00-04:00
0.25010696053504944,1974-05-22 00:00:00-04:00
0.25010696053504944,1974-05-23 00:00:00-04:00
0.2644670009613037,1974-05-24 00:00:00-04:00
0.2674587368965149,1974-05-28 00:00:00-04:00
0.2728440761566162,1974-05-29 00:00:00-04:00
0.2674587368965149,1974-05-30 00:00:00-04:00
0.2674587368965149,1974-05-31 00:00:00-04:00
0.2689025104045868,1974-06-03 00:00:00-04:00
0.285746693611145,1974-06-04 00:00:00-04:00
0.2941685914993286,1974-06-05 00:00:00-04:00
0.29717668890953064,1974-06-06 00:00:00-04:00
0.30259081721305847,1974-06-07 00:00:00-04:00
0.30259081721305847,1974-06-10 00:00:00-04:00
0.30559873580932617,1974-06-11 00:00:00-04:00
0.30559873580932617,1974-06-12 00:00:00-04:00
0.3080049753189087,1974-06-13 00:00:00-04:00
0.3080049753189087,1974-06-14 00:00:00-04:00
0.3080049753189087,1974-06-17 00:00:00-04:00
0.30559873580932617,1974-06-18 00:00:00-04:00
0.30259081721305847,1974-06-19 00:00:00-04:00
0.29717668890953064,1974-06-20 00:00:00-04:00
0.2881529927253723,1974-06-21 00:00:00-04:00
0.2881529927253723,1974-06-24 00:00:00-04:00
0.30259081721305847,1974-06-25 00:00:00-04:00
0.29717668890953064,1974-06-26 00:00:00-04:00
0.2941685914993286,1974-06-27 00:00:00-04:00
0.2941685914993286,1974-06-28 00:00:00-04:00
0.2941685914993286,1974-07-01 00:00:00-04:00
0.285746693611145,1974-07-02 00:00:00-04:00
0.285746693611145,1974-07-03 00:00:00-04:00
0.277324914932251,1974-07-05 00:00:00-04:00
0.2743169367313385,1974-07-08 00:00:00-04:00
0.277324914932251,1974-07-09 00:00:00-04:00
0.2743169367313385,1974-07-10 00:00:00-04:00
0.2743169367313385,1974-07-11 00:00:00-04:00
0.277324914932251,1974-07-12 00:00:00-04:00
0.27973121404647827,1974-07-15 00:00:00-04:00
