MU,Date
11.312129020690918,1995-01-17 00:00:00-05:00
11.373108863830566,1995-01-18 00:00:00-05:00
11.312129020690918,1995-01-19 00:00:00-05:00
11.129181861877441,1995-01-20 00:00:00-05:00
11.190163612365723,1995-01-23 00:00:00-05:00
11.586545944213867,1995-01-24 00:00:00-05:00
11.159672737121582,1995-01-25 00:00:00-05:00
10.854763984680176,1995-01-26 00:00:00-05:00
11.068201065063477,1995-01-27 00:00:00-05:00
10.793782234191895,1995-01-30 00:00:00-05:00
10.793782234191895,1995-01-31 00:00:00-05:00
10.915743827819824,1995-02-01 00:00:00-05:00
11.129181861877441,1995-02-02 00:00:00-05:00
10.976726531982422,1995-02-03 00:00:00-05:00
11.007218360900879,1995-02-06 00:00:00-05:00
11.037711143493652,1995-02-07 00:00:00-05:00
11.678017616271973,1995-02-08 00:00:00-05:00
12.287837028503418,1995-02-09 00:00:00-05:00
12.836673736572266,1995-02-10 00:00:00-05:00
12.897653579711914,1995-02-13 00:00:00-05:00
13.415998458862305,1995-02-14 00:00:00-05:00
13.35501766204834,1995-02-15 00:00:00-05:00
13.964835166931152,1995-02-16 00:00:00-05:00
13.50747299194336,1995-02-17 00:00:00-05:00
13.69041633605957,1995-02-21 00:00:00-05:00
14.422199249267578,1995-02-22 00:00:00-05:00
14.39171028137207,1995-02-23 00:00:00-05:00
14.39171028137207,1995-02-24 00:00:00-05:00
14.39171028137207,1995-02-27 00:00:00-05:00
15.123491287231445,1995-02-28 00:00:00-05:00
15.824780464172363,1995-03-01 00:00:00-05:00
16.068708419799805,1995-03-02 00:00:00-05:00
16.587053298950195,1995-03-03 00:00:00-05:00
16.922456741333008,1995-03-06 00:00:00-05:00
17.135894775390625,1995-03-07 00:00:00-05:00
16.55656623840332,1995-03-08 00:00:00-05:00
16.434600830078125,1995-03-09 00:00:00-05:00
16.37361717224121,1995-03-10 00:00:00-05:00
16.830982208251953,1995-03-13 00:00:00-05:00
16.952945709228516,1995-03-14 00:00:00-05:00
17.074905395507812,1995-03-15 00:00:00-05:00
16.952945709228516,1995-03-16 00:00:00-05:00
17.044418334960938,1995-03-17 00:00:00-05:00
17.98963737487793,1995-03-20 00:00:00-05:00
18.264057159423828,1995-03-21 00:00:00-05:00
18.11159896850586,1995-03-22 00:00:00-05:00
18.873870849609375,1995-03-23 00:00:00-05:00
19.117799758911133,1995-03-24 00:00:00-05:00
19.575164794921875,1995-03-27 00:00:00-05:00
20.672834396362305,1995-03-28 00:00:00-05:00
19.14828872680664,1995-03-29 00:00:00-05:00
18.19576072692871,1995-03-30 00:00:00-05:00
18.5926456451416,1995-03-31 00:00:00-05:00
18.989538192749023,1995-04-03 00:00:00-04:00
18.134700775146484,1995-04-04 00:00:00-04:00
18.34840965270996,1995-04-05 00:00:00-04:00
18.287349700927734,1995-04-06 00:00:00-04:00
18.623178482055664,1995-04-07 00:00:00-04:00
18.959007263183594,1995-04-10 00:00:00-04:00
19.020065307617188,1995-04-11 00:00:00-04:00
19.14218521118164,1995-04-12 00:00:00-04:00
19.53907012939453,1995-04-13 00:00:00-04:00
18.80635643005371,1995-04-17 00:00:00-04:00
19.111656188964844,1995-04-18 00:00:00-04:00
18.53158950805664,1995-04-19 00:00:00-04:00
18.56212043762207,1995-04-20 00:00:00-04:00
18.5926456451416,1995-04-21 00:00:00-04:00
19.53907012939453,1995-04-24 00:00:00-04:00
20.058074951171875,1995-04-25 00:00:00-04:00
19.997018814086914,1995-04-26 00:00:00-04:00
19.997018814086914,1995-04-27 00:00:00-04:00
20.149669647216797,1995-04-28 00:00:00-04:00
19.90542984008789,1995-05-01 00:00:00-04:00
19.752777099609375,1995-05-02 00:00:00-04:00
20.454967498779297,1995-05-03 00:00:00-04:00
20.577083587646484,1995-05-04 00:00:00-04:00
20.607616424560547,1995-05-05 00:00:00-04:00
20.332849502563477,1995-05-08 00:00:00-04:00
20.18019676208496,1995-05-09 00:00:00-04:00
20.058074951171875,1995-05-10 00:00:00-04:00
20.638145446777344,1995-05-11 00:00:00-04:00
21.126623153686523,1995-05-12 00:00:00-04:00
21.218212127685547,1995-05-15 00:00:00-04:00
21.279268264770508,1995-05-16 00:00:00-04:00
21.981456756591797,1995-05-17 00:00:00-04:00
22.836288452148438,1995-05-18 00:00:00-04:00
23.569005966186523,1995-05-19 00:00:00-04:00
23.752182006835938,1995-05-22 00:00:00-04:00
24.301719665527344,1995-05-23 00:00:00-04:00
22.95840835571289,1995-05-24 00:00:00-04:00
23.385820388793945,1995-05-25 00:00:00-04:00
22.530990600585938,1995-05-26 00:00:00-04:00
20.35491371154785,1995-05-30 00:00:00-04:00
21.821931838989258,1995-05-31 00:00:00-04:00
22.67769432067871,1995-06-01 00:00:00-04:00
23.166702270507812,1995-06-02 00:00:00-04:00
22.922199249267578,1995-06-05 00:00:00-04:00
22.066436767578125,1995-06-06 00:00:00-04:00
22.86107063293457,1995-06-07 00:00:00-04:00
23.350080490112305,1995-06-08 00:00:00-04:00
23.594579696655273,1995-06-09 00:00:00-04:00
23.350080490112305,1995-06-12 00:00:00-04:00
23.533456802368164,1995-06-13 00:00:00-04:00
23.777957916259766,1995-06-14 00:00:00-04:00
24.205839157104492,1995-06-15 00:00:00-04:00
24.45034408569336,1995-06-16 00:00:00-04:00
25.917367935180664,1995-06-19 00:00:00-04:00
28.240150451660156,1995-06-20 00:00:00-04:00
26.77312469482422,1995-06-21 00:00:00-04:00
27.873395919799805,1995-06-22 00:00:00-04:00
28.17902183532715,1995-06-23 00:00:00-04:00
27.873395919799805,1995-06-26 00:00:00-04:00
26.83425521850586,1995-06-27 00:00:00-04:00
26.16187286376953,1995-06-28 00:00:00-04:00
26.95650291442871,1995-06-29 00:00:00-04:00
26.895374298095703,1995-06-30 00:00:00-04:00
26.46749496459961,1995-07-03 00:00:00-04:00
25.73398780822754,1995-07-05 00:00:00-04:00
26.895374298095703,1995-07-06 00:00:00-04:00
27.690019607543945,1995-07-07 00:00:00-04:00
27.628890991210938,1995-07-10 00:00:00-04:00
27.26213264465332,1995-07-11 00:00:00-04:00
29.707164764404297,1995-07-12 00:00:00-04:00
30.012802124023438,1995-07-13 00:00:00-04:00
30.80743408203125,1995-07-14 00:00:00-04:00
30.990812301635742,1995-07-17 00:00:00-04:00
29.340412139892578,1995-07-18 00:00:00-04:00
28.05677032470703,1995-07-19 00:00:00-04:00
27.751142501831055,1995-07-20 00:00:00-04:00
27.01763343811035,1995-07-21 00:00:00-04:00
29.340412139892578,1995-07-24 00:00:00-04:00
29.646041870117188,1995-07-25 00:00:00-04:00
29.890544891357422,1995-07-26 00:00:00-04:00
30.80743408203125,1995-07-27 00:00:00-04:00
31.113059997558594,1995-07-28 00:00:00-04:00
30.50180435180664,1995-07-31 00:00:00-04:00
29.462665557861328,1995-08-01 00:00:00-04:00
28.240150451660156,1995-08-02 00:00:00-04:00
28.606908798217773,1995-08-03 00:00:00-04:00
28.17902183532715,1995-08-04 00:00:00-04:00
28.17902183532715,1995-08-07 00:00:00-04:00
28.912538528442383,1995-08-08 00:00:00-04:00
30.89468765258789,1995-08-09 00:00:00-04:00
30.34409523010254,1995-08-10 00:00:00-04:00
30.772335052490234,1995-08-11 00:00:00-04:00
32.05706787109375,1995-08-14 00:00:00-04:00
34.075923919677734,1995-08-15 00:00:00-04:00
35.36064910888672,1995-08-16 00:00:00-04:00
34.68769454956055,1995-08-17 00:00:00-04:00
34.810054779052734,1995-08-18 00:00:00-04:00
33.28062057495117,1995-08-21 00:00:00-04:00
35.42182922363281,1995-08-22 00:00:00-04:00
36.217140197753906,1995-08-23 00:00:00-04:00
36.15595626831055,1995-08-24 00:00:00-04:00
35.60536193847656,1995-08-25 00:00:00-04:00
35.05476379394531,1995-08-28 00:00:00-04:00
35.17711639404297,1995-08-29 00:00:00-04:00
35.85007095336914,1995-08-30 00:00:00-04:00
37.62421798706055,1995-08-31 00:00:00-04:00
37.379512786865234,1995-09-01 00:00:00-04:00
39.82661437988281,1995-09-05 00:00:00-04:00
42.70196533203125,1995-09-06 00:00:00-04:00
42.88549041748047,1995-09-07 00:00:00-04:00
43.9866943359375,1995-09-08 00:00:00-04:00
46.189090728759766,1995-09-11 00:00:00-04:00
45.08788299560547,1995-09-12 00:00:00-04:00
45.577308654785156,1995-09-13 00:00:00-04:00
43.86433792114258,1995-09-14 00:00:00-04:00
42.090187072753906,1995-09-15 00:00:00-04:00
43.31373596191406,1995-09-18 00:00:00-04:00
44.04787826538086,1995-09-19 00:00:00-04:00
42.88549041748047,1995-09-20 00:00:00-04:00
41.90665817260742,1995-09-21 00:00:00-04:00
41.967830657958984,1995-09-22 00:00:00-04:00
40.13249588012695,1995-09-25 00:00:00-04:00
38.54188537597656,1995-09-26 00:00:00-04:00
38.41952896118164,1995-09-27 00:00:00-04:00
40.438392639160156,1995-09-28 00:00:00-04:00
38.847774505615234,1995-09-29 00:00:00-04:00
37.74658203125,1995-10-02 00:00:00-04:00
36.95126724243164,1995-10-03 00:00:00-04:00
34.810054779052734,1995-10-04 00:00:00-04:00
36.46184158325195,1995-10-05 00:00:00-04:00
34.565338134765625,1995-10-06 00:00:00-04:00
31.812347412109375,1995-10-09 00:00:00-04:00
33.09708023071289,1995-10-10 00:00:00-04:00
33.15825271606445,1995-10-11 00:00:00-04:00
34.075923919677734,1995-10-12 00:00:00-04:00
32.36294937133789,1995-10-13 00:00:00-04:00
32.791194915771484,1995-10-16 00:00:00-04:00
35.483001708984375,1995-10-17 00:00:00-04:00
35.60536193847656,1995-10-18 00:00:00-04:00
35.666542053222656,1995-10-19 00:00:00-04:00
33.95356369018555,1995-10-20 00:00:00-04:00
36.033607482910156,1995-10-23 00:00:00-04:00
34.8712272644043,1995-10-24 00:00:00-04:00
33.464141845703125,1995-10-25 00:00:00-04:00
34.381805419921875,1995-10-26 00:00:00-04:00
34.075923919677734,1995-10-27 00:00:00-04:00
35.483001708984375,1995-10-30 00:00:00-05:00
34.50416946411133,1995-10-31 00:00:00-05:00
33.28062057495117,1995-11-01 00:00:00-05:00
33.03590393066406,1995-11-02 00:00:00-05:00
33.40296936035156,1995-11-03 00:00:00-05:00
31.567638397216797,1995-11-06 00:00:00-05:00
29.915847778320312,1995-11-07 00:00:00-05:00
30.368934631347656,1995-11-08 00:00:00-05:00
31.83839225769043,1995-11-09 00:00:00-05:00
31.65471649169922,1995-11-10 00:00:00-05:00
30.18524932861328,1995-11-13 00:00:00-05:00
27.85859489440918,1995-11-14 00:00:00-05:00
27.85859489440918,1995-11-15 00:00:00-05:00
27.062637329101562,1995-11-16 00:00:00-05:00
27.001407623291016,1995-11-17 00:00:00-05:00
24.42984390258789,1995-11-20 00:00:00-05:00
24.797210693359375,1995-11-21 00:00:00-05:00
23.388975143432617,1995-11-22 00:00:00-05:00
24.1849365234375,1995-11-24 00:00:00-05:00
23.817567825317383,1995-11-27 00:00:00-05:00
26.878950119018555,1995-11-28 00:00:00-05:00
26.878950119018555,1995-11-29 00:00:00-05:00
26.572813034057617,1995-11-30 00:00:00-05:00
25.409488677978516,1995-12-01 00:00:00-05:00
25.28703498840332,1995-12-04 00:00:00-05:00
25.3482608795166,1995-12-05 00:00:00-05:00
25.3482608795166,1995-12-06 00:00:00-05:00
25.409488677978516,1995-12-07 00:00:00-05:00
26.817724227905273,1995-12-08 00:00:00-05:00
26.817724227905273,1995-12-11 00:00:00-05:00
26.021764755249023,1995-12-12 00:00:00-05:00
26.26667594909668,1995-12-13 00:00:00-05:00
24.491073608398438,1995-12-14 00:00:00-05:00
21.98073959350586,1995-12-15 00:00:00-05:00
21.184776306152344,1995-12-18 00:00:00-05:00
22.34810447692871,1995-12-19 00:00:00-05:00
21.184776306152344,1995-12-20 00:00:00-05:00
21.06232452392578,1995-12-21 00:00:00-05:00
21.24601173400879,1995-12-22 00:00:00-05:00
21.086631774902344,1995-12-26 00:00:00-05:00
20.473649978637695,1995-12-27 00:00:00-05:00
19.738069534301758,1995-12-28 00:00:00-05:00
19.43157386779785,1995-12-29 00:00:00-05:00
20.351051330566406,1996-01-02 00:00:00-05:00
19.308979034423828,1996-01-03 00:00:00-05:00
19.370277404785156,1996-01-04 00:00:00-05:00
19.186382293701172,1996-01-05 00:00:00-05:00
18.94118881225586,1996-01-08 00:00:00-05:00
17.89911651611328,1996-01-09 00:00:00-05:00
17.837818145751953,1996-01-10 00:00:00-05:00
17.592622756958008,1996-01-11 00:00:00-05:00
16.182762145996094,1996-01-12 00:00:00-05:00
15.140691757202148,1996-01-15 00:00:00-05:00
15.998868942260742,1996-01-16 00:00:00-05:00
15.814971923828125,1996-01-17 00:00:00-05:00
15.692378044128418,1996-01-18 00:00:00-05:00
15.263286590576172,1996-01-19 00:00:00-05:00
15.569779396057129,1996-01-22 00:00:00-05:00
15.692378044128418,1996-01-23 00:00:00-05:00
18.14430809020996,1996-01-24 00:00:00-05:00
17.65392303466797,1996-01-25 00:00:00-05:00
16.918344497680664,1996-01-26 00:00:00-05:00
16.4892578125,1996-01-29 00:00:00-05:00
16.550556182861328,1996-01-30 00:00:00-05:00
16.795743942260742,1996-01-31 00:00:00-05:00
17.347431182861328,1996-02-01 00:00:00-05:00
17.65392303466797,1996-02-02 00:00:00-05:00
18.450801849365234,1996-02-05 00:00:00-05:00
20.53494644165039,1996-02-06 00:00:00-05:00
20.28975486755371,1996-02-07 00:00:00-05:00
19.554168701171875,1996-02-08 00:00:00-05:00
19.002483367919922,1996-02-09 00:00:00-05:00
18.14430809020996,1996-02-12 00:00:00-05:00
18.512100219726562,1996-02-13 00:00:00-05:00
18.14430809020996,1996-02-14 00:00:00-05:00
17.286134719848633,1996-02-15 00:00:00-05:00
17.715221405029297,1996-02-16 00:00:00-05:00
18.083011627197266,1996-02-20 00:00:00-05:00
18.205610275268555,1996-02-21 00:00:00-05:00
19.002483367919922,1996-02-22 00:00:00-05:00
18.450801849365234,1996-02-23 00:00:00-05:00
18.02171516418457,1996-02-26 00:00:00-05:00
16.4892578125,1996-02-27 00:00:00-05:00
16.30535888671875,1996-02-28 00:00:00-05:00
15.692378044128418,1996-02-29 00:00:00-05:00
15.5084810256958,1996-03-01 00:00:00-05:00
15.5084810256958,1996-03-04 00:00:00-05:00
15.263286590576172,1996-03-05 00:00:00-05:00
14.282513618469238,1996-03-06 00:00:00-05:00
13.976021766662598,1996-03-07 00:00:00-05:00
14.650304794311523,1996-03-08 00:00:00-05:00
14.711604118347168,1996-03-11 00:00:00-05:00
14.589004516601562,1996-03-12 00:00:00-05:00
14.343812942504883,1996-03-13 00:00:00-05:00
14.282513618469238,1996-03-14 00:00:00-05:00
15.998868942260742,1996-03-15 00:00:00-05:00
16.979644775390625,1996-03-18 00:00:00-05:00
16.30535888671875,1996-03-19 00:00:00-05:00
15.876274108886719,1996-03-20 00:00:00-05:00
15.998868942260742,1996-03-21 00:00:00-05:00
15.569779396057129,1996-03-22 00:00:00-05:00
15.201991081237793,1996-03-25 00:00:00-05:00
15.201991081237793,1996-03-26 00:00:00-05:00
15.385883331298828,1996-03-27 00:00:00-05:00
15.569779396057129,1996-03-28 00:00:00-05:00
15.5084810256958,1996-03-29 00:00:00-05:00
15.079392433166504,1996-04-01 00:00:00-05:00
14.89549732208252,1996-04-02 00:00:00-05:00
15.5084810256958,1996-04-03 00:00:00-05:00
15.201991081237793,1996-04-04 00:00:00-05:00
16.550556182861328,1996-04-08 00:00:00-04:00
16.12146759033203,1996-04-09 00:00:00-04:00
16.060165405273438,1996-04-10 00:00:00-04:00
16.182762145996094,1996-04-11 00:00:00-04:00
15.937568664550781,1996-04-12 00:00:00-04:00
15.998868942260742,1996-04-15 00:00:00-04:00
16.611852645874023,1996-04-16 00:00:00-04:00
16.550556182861328,1996-04-17 00:00:00-04:00
16.795743942260742,1996-04-18 00:00:00-04:00
16.24405860900879,1996-04-19 00:00:00-04:00
16.182762145996094,1996-04-22 00:00:00-04:00
16.30535888671875,1996-04-23 00:00:00-04:00
17.776517868041992,1996-04-24 00:00:00-04:00
18.757293701171875,1996-04-25 00:00:00-04:00
18.818593978881836,1996-04-26 00:00:00-04:00
17.89911651611328,1996-04-29 00:00:00-04:00
17.837818145751953,1996-04-30 00:00:00-04:00
17.960412979125977,1996-05-01 00:00:00-04:00
18.266904830932617,1996-05-02 00:00:00-04:00
18.14430809020996,1996-05-03 00:00:00-04:00
17.776517868041992,1996-05-06 00:00:00-04:00
17.18724250793457,1996-05-07 00:00:00-04:00
17.248624801635742,1996-05-08 00:00:00-04:00
16.634796142578125,1996-05-09 00:00:00-04:00
16.266496658325195,1996-05-10 00:00:00-04:00
16.81894302368164,1996-05-13 00:00:00-04:00
16.51203155517578,1996-05-14 00:00:00-04:00
16.634796142578125,1996-05-15 00:00:00-04:00
16.634796142578125,1996-05-16 00:00:00-04:00
16.266496658325195,1996-05-17 00:00:00-04:00
16.205116271972656,1996-05-20 00:00:00-04:00
15.898199081420898,1996-05-21 00:00:00-04:00
15.284369468688965,1996-05-22 00:00:00-04:00
15.161602973937988,1996-05-23 00:00:00-04:00
14.916070938110352,1996-05-24 00:00:00-04:00
15.222987174987793,1996-05-28 00:00:00-04:00
14.85468864440918,1996-05-29 00:00:00-04:00
15.95958137512207,1996-05-30 00:00:00-04:00
15.775434494018555,1996-05-31 00:00:00-04:00
15.222987174987793,1996-06-03 00:00:00-04:00
15.161602973937988,1996-06-04 00:00:00-04:00
14.97745418548584,1996-06-05 00:00:00-04:00
14.486391067504883,1996-06-06 00:00:00-04:00
15.161602973937988,1996-06-07 00:00:00-04:00
14.670539855957031,1996-06-10 00:00:00-04:00
14.85468864440918,1996-06-11 00:00:00-04:00
14.670539855957031,1996-06-12 00:00:00-04:00
14.85468864440918,1996-06-13 00:00:00-04:00
14.609155654907227,1996-06-14 00:00:00-04:00
14.486391067504883,1996-06-17 00:00:00-04:00
13.442878723144531,1996-06-18 00:00:00-04:00
13.749794006347656,1996-06-19 00:00:00-04:00
13.811177253723145,1996-06-20 00:00:00-04:00
13.565645217895508,1996-06-21 00:00:00-04:00
13.135964393615723,1996-06-24 00:00:00-04:00
12.951814651489258,1996-06-25 00:00:00-04:00
12.644902229309082,1996-06-26 00:00:00-04:00
12.460752487182617,1996-06-27 00:00:00-04:00
12.706282615661621,1996-06-28 00:00:00-04:00
12.951814651489258,1996-07-01 00:00:00-04:00
12.583517074584961,1996-07-02 00:00:00-04:00
12.460752487182617,1996-07-03 00:00:00-04:00
12.337985038757324,1996-07-05 00:00:00-04:00
11.84692096710205,1996-07-08 00:00:00-04:00
11.662772178649902,1996-07-09 00:00:00-04:00
12.092453956604004,1996-07-10 00:00:00-04:00
10.066813468933105,1996-07-11 00:00:00-04:00
10.496495246887207,1996-07-12 00:00:00-04:00
9.330216407775879,1996-07-15 00:00:00-04:00
9.330216407775879,1996-07-16 00:00:00-04:00
8.77777099609375,1996-07-17 00:00:00-04:00
9.514366149902344,1996-07-18 00:00:00-04:00
9.207451820373535,1996-07-19 00:00:00-04:00
8.961918830871582,1996-07-22 00:00:00-04:00
8.470855712890625,1996-07-23 00:00:00-04:00
8.655003547668457,1996-07-24 00:00:00-04:00
8.900535583496094,1996-07-25 00:00:00-04:00
9.575748443603516,1996-07-26 00:00:00-04:00
9.207451820373535,1996-07-29 00:00:00-04:00
9.268835067749023,1996-07-30 00:00:00-04:00
9.268835067749023,1996-07-31 00:00:00-04:00
9.452983856201172,1996-08-01 00:00:00-04:00
11.233089447021484,1996-08-02 00:00:00-04:00
10.12819766998291,1996-08-05 00:00:00-04:00
10.926175117492676,1996-08-06 00:00:00-04:00
12.706282615661621,1996-08-07 00:00:00-04:00
12.522134780883789,1996-08-08 00:00:00-04:00
12.092453956604004,1996-08-09 00:00:00-04:00
12.031071662902832,1996-08-12 00:00:00-04:00
11.540005683898926,1996-08-13 00:00:00-04:00
11.785539627075195,1996-08-14 00:00:00-04:00
11.908303260803223,1996-08-15 00:00:00-04:00
11.785539627075195,1996-08-16 00:00:00-04:00
11.417241096496582,1996-08-19 00:00:00-04:00
11.355856895446777,1996-08-20 00:00:00-04:00
11.540005683898926,1996-08-21 00:00:00-04:00
11.785539627075195,1996-08-22 00:00:00-04:00
11.601387023925781,1996-08-23 00:00:00-04:00
10.926175117492676,1996-08-26 00:00:00-04:00
11.048942565917969,1996-08-27 00:00:00-04:00
11.11032485961914,1996-08-28 00:00:00-04:00
11.171707153320312,1996-08-29 00:00:00-04:00
11.171707153320312,1996-08-30 00:00:00-04:00
10.926175117492676,1996-09-03 00:00:00-04:00
10.680643081665039,1996-09-04 00:00:00-04:00
10.066813468933105,1996-09-05 00:00:00-04:00
10.373727798461914,1996-09-06 00:00:00-04:00
10.12819766998291,1996-09-09 00:00:00-04:00
10.312345504760742,1996-09-10 00:00:00-04:00
10.557877540588379,1996-09-11 00:00:00-04:00
11.540005683898926,1996-09-12 00:00:00-04:00
11.662772178649902,1996-09-13 00:00:00-04:00
13.013197898864746,1996-09-16 00:00:00-04:00
13.135964393615723,1996-09-17 00:00:00-04:00
12.460752487182617,1996-09-18 00:00:00-04:00
13.442878723144531,1996-09-19 00:00:00-04:00
13.442878723144531,1996-09-20 00:00:00-04:00
13.749794006347656,1996-09-23 00:00:00-04:00
15.46851921081543,1996-09-24 00:00:00-04:00
15.898199081420898,1996-09-25 00:00:00-04:00
15.7140531539917,1996-09-26 00:00:00-04:00
15.284369468688965,1996-09-27 00:00:00-04:00
14.97745418548584,1996-09-30 00:00:00-04:00
14.302240371704102,1996-10-01 00:00:00-04:00
14.609155654907227,1996-10-02 00:00:00-04:00
14.056711196899414,1996-10-03 00:00:00-04:00
14.609155654907227,1996-10-04 00:00:00-04:00
15.345751762390137,1996-10-07 00:00:00-04:00
15.898199081420898,1996-10-08 00:00:00-04:00
16.082351684570312,1996-10-09 00:00:00-04:00
15.46851921081543,1996-10-10 00:00:00-04:00
15.345751762390137,1996-10-11 00:00:00-04:00
16.205116271972656,1996-10-14 00:00:00-04:00
15.038838386535645,1996-10-15 00:00:00-04:00
15.407135963439941,1996-10-16 00:00:00-04:00
15.7140531539917,1996-10-17 00:00:00-04:00
15.836814880371094,1996-10-18 00:00:00-04:00
15.100221633911133,1996-10-21 00:00:00-04:00
14.609155654907227,1996-10-22 00:00:00-04:00
14.916070938110352,1996-10-23 00:00:00-04:00
14.302240371704102,1996-10-24 00:00:00-04:00
13.87256145477295,1996-10-25 00:00:00-04:00
13.38149642944336,1996-10-28 00:00:00-05:00
13.074581146240234,1996-10-29 00:00:00-05:00
13.135964393615723,1996-10-30 00:00:00-05:00
12.276603698730469,1996-10-31 00:00:00-05:00
12.337985038757324,1996-11-01 00:00:00-05:00
13.749794006347656,1996-11-04 00:00:00-05:00
13.99532699584961,1996-11-05 00:00:00-05:00
14.793306350708008,1996-11-06 00:00:00-05:00
14.670539855957031,1996-11-07 00:00:00-05:00
14.731925010681152,1996-11-08 00:00:00-05:00
16.082351684570312,1996-11-11 00:00:00-05:00
15.100221633911133,1996-11-12 00:00:00-05:00
15.345751762390137,1996-11-13 00:00:00-05:00
15.775434494018555,1996-11-14 00:00:00-05:00
15.345751762390137,1996-11-15 00:00:00-05:00
15.345751762390137,1996-11-18 00:00:00-05:00
15.038838386535645,1996-11-19 00:00:00-05:00
15.407135963439941,1996-11-20 00:00:00-05:00
15.100221633911133,1996-11-21 00:00:00-05:00
15.95958137512207,1996-11-22 00:00:00-05:00
15.898199081420898,1996-11-25 00:00:00-05:00
15.836814880371094,1996-11-26 00:00:00-05:00
16.327880859375,1996-11-27 00:00:00-05:00
16.266496658325195,1996-11-29 00:00:00-05:00
17.616924285888672,1996-12-02 00:00:00-05:00
16.81894302368164,1996-12-03 00:00:00-05:00
17.310007095336914,1996-12-04 00:00:00-05:00
16.634796142578125,1996-12-05 00:00:00-05:00
16.69618034362793,1996-12-06 00:00:00-05:00
17.248624801635742,1996-12-09 00:00:00-05:00
16.634796142578125,1996-12-10 00:00:00-05:00
17.678308486938477,1996-12-11 00:00:00-05:00
17.862457275390625,1996-12-12 00:00:00-05:00
17.432777404785156,1996-12-13 00:00:00-05:00
17.064477920532227,1996-12-16 00:00:00-05:00
15.836814880371094,1996-12-17 00:00:00-05:00
15.898199081420898,1996-12-18 00:00:00-05:00
15.591283798217773,1996-12-19 00:00:00-05:00
15.222987174987793,1996-12-20 00:00:00-05:00
14.85468864440918,1996-12-23 00:00:00-05:00
14.793306350708008,1996-12-24 00:00:00-05:00
15.284369468688965,1996-12-26 00:00:00-05:00
15.038838386535645,1996-12-27 00:00:00-05:00
14.609155654907227,1996-12-30 00:00:00-05:00
14.302240371704102,1996-12-31 00:00:00-05:00
14.609155654907227,1997-01-02 00:00:00-05:00
15.7140531539917,1997-01-03 00:00:00-05:00
15.222987174987793,1997-01-06 00:00:00-05:00
15.46851921081543,1997-01-07 00:00:00-05:00
15.591283798217773,1997-01-08 00:00:00-05:00
15.591283798217773,1997-01-09 00:00:00-05:00
15.652667045593262,1997-01-10 00:00:00-05:00
15.7140531539917,1997-01-13 00:00:00-05:00
16.205116271972656,1997-01-14 00:00:00-05:00
15.836814880371094,1997-01-15 00:00:00-05:00
15.775434494018555,1997-01-16 00:00:00-05:00
15.161602973937988,1997-01-17 00:00:00-05:00
15.161602973937988,1997-01-20 00:00:00-05:00
14.670539855957031,1997-01-21 00:00:00-05:00
14.793306350708008,1997-01-22 00:00:00-05:00
15.652667045593262,1997-01-23 00:00:00-05:00
15.95958137512207,1997-01-24 00:00:00-05:00
16.450647354125977,1997-01-27 00:00:00-05:00
16.082351684570312,1997-01-28 00:00:00-05:00
16.205116271972656,1997-01-29 00:00:00-05:00
17.37139129638672,1997-01-30 00:00:00-05:00
17.064477920532227,1997-01-31 00:00:00-05:00
16.94171142578125,1997-02-03 00:00:00-05:00
16.81894302368164,1997-02-04 00:00:00-05:00
15.836814880371094,1997-02-05 00:00:00-05:00
16.082351684570312,1997-02-06 00:00:00-05:00
16.634796142578125,1997-02-07 00:00:00-05:00
16.020967483520508,1997-02-10 00:00:00-05:00
15.836814880371094,1997-02-11 00:00:00-05:00
16.266496658325195,1997-02-12 00:00:00-05:00
16.327880859375,1997-02-13 00:00:00-05:00
16.75756072998047,1997-02-14 00:00:00-05:00
17.494155883789062,1997-02-18 00:00:00-05:00
17.003097534179688,1997-02-19 00:00:00-05:00
17.1258602142334,1997-02-20 00:00:00-05:00
16.880329132080078,1997-02-21 00:00:00-05:00
18.107988357543945,1997-02-24 00:00:00-05:00
18.660432815551758,1997-02-25 00:00:00-05:00
18.783201217651367,1997-02-26 00:00:00-05:00
18.107988357543945,1997-02-27 00:00:00-05:00
18.537670135498047,1997-02-28 00:00:00-05:00
18.905967712402344,1997-03-03 00:00:00-05:00
19.581180572509766,1997-03-04 00:00:00-05:00
20.747455596923828,1997-03-05 00:00:00-05:00
20.010860443115234,1997-03-06 00:00:00-05:00
19.519800186157227,1997-03-07 00:00:00-05:00
19.949478149414062,1997-03-10 00:00:00-05:00
20.010860443115234,1997-03-11 00:00:00-05:00
20.440542221069336,1997-03-12 00:00:00-05:00
20.624691009521484,1997-03-13 00:00:00-05:00
22.22064971923828,1997-03-14 00:00:00-05:00
21.668201446533203,1997-03-17 00:00:00-05:00
19.642562866210938,1997-03-18 00:00:00-05:00
18.844587326049805,1997-03-19 00:00:00-05:00
19.028732299804688,1997-03-20 00:00:00-05:00
18.599050521850586,1997-03-21 00:00:00-05:00
19.39703369140625,1997-03-24 00:00:00-05:00
19.028732299804688,1997-03-25 00:00:00-05:00
20.07224464416504,1997-03-26 00:00:00-05:00
19.703947067260742,1997-03-27 00:00:00-05:00
19.82671356201172,1997-03-31 00:00:00-05:00
19.09011459350586,1997-04-01 00:00:00-05:00
18.967350006103516,1997-04-02 00:00:00-05:00
