PYPL,Date
63.5,2017-09-25 00:00:00-04:00
62.939998626708984,2017-09-26 00:00:00-04:00
63.33000183105469,2017-09-27 00:00:00-04:00
63.93000030517578,2017-09-28 00:00:00-04:00
64.02999877929688,2017-09-29 00:00:00-04:00
64.18000030517578,2017-10-02 00:00:00-04:00
64.22000122070312,2017-10-03 00:00:00-04:00
64.01000213623047,2017-10-04 00:00:00-04:00
65.81999969482422,2017-10-05 00:00:00-04:00
66.05000305175781,2017-10-06 00:00:00-04:00
66.2300033569336,2017-10-09 00:00:00-04:00
66.04000091552734,2017-10-10 00:00:00-04:00
67.77999877929688,2017-10-11 00:00:00-04:00
68.86000061035156,2017-10-12 00:00:00-04:00
68.66000366210938,2017-10-13 00:00:00-04:00
67.30999755859375,2017-10-16 00:00:00-04:00
66.66999816894531,2017-10-17 00:00:00-04:00
67.26000213623047,2017-10-18 00:00:00-04:00
67.25,2017-10-19 00:00:00-04:00
70.97000122070312,2017-10-20 00:00:00-04:00
69.80000305175781,2017-10-23 00:00:00-04:00
70.20999908447266,2017-10-24 00:00:00-04:00
71.0199966430664,2017-10-25 00:00:00-04:00
71.33999633789062,2017-10-26 00:00:00-04:00
71.05999755859375,2017-10-27 00:00:00-04:00
71.1500015258789,2017-10-30 00:00:00-04:00
72.55999755859375,2017-10-31 00:00:00-04:00
72.37999725341797,2017-11-01 00:00:00-04:00
72.25,2017-11-02 00:00:00-04:00
73.38999938964844,2017-11-03 00:00:00-04:00
74.73999786376953,2017-11-06 00:00:00-05:00
74.41000366210938,2017-11-07 00:00:00-05:00
74.7699966430664,2017-11-08 00:00:00-05:00
74.0999984741211,2017-11-09 00:00:00-05:00
73.98999786376953,2017-11-10 00:00:00-05:00
74.02999877929688,2017-11-13 00:00:00-05:00
74.48999786376953,2017-11-14 00:00:00-05:00
73.43000030517578,2017-11-15 00:00:00-05:00
77.69999694824219,2017-11-16 00:00:00-05:00
76.37999725341797,2017-11-17 00:00:00-05:00
76.01000213623047,2017-11-20 00:00:00-05:00
77.7699966430664,2017-11-21 00:00:00-05:00
77.56999969482422,2017-11-22 00:00:00-05:00
78.56999969482422,2017-11-24 00:00:00-05:00
77.83999633789062,2017-11-27 00:00:00-05:00
77.79000091552734,2017-11-28 00:00:00-05:00
73.25,2017-11-29 00:00:00-05:00
75.7300033569336,2017-11-30 00:00:00-05:00
75.30000305175781,2017-12-01 00:00:00-05:00
70.97000122070312,2017-12-04 00:00:00-05:00
71.19999694824219,2017-12-05 00:00:00-05:00
73.13999938964844,2017-12-06 00:00:00-05:00
73.69000244140625,2017-12-07 00:00:00-05:00
72.91000366210938,2017-12-08 00:00:00-05:00
73.29000091552734,2017-12-11 00:00:00-05:00
73.62000274658203,2017-12-12 00:00:00-05:00
74.08999633789062,2017-12-13 00:00:00-05:00
74.26000213623047,2017-12-14 00:00:00-05:00
75.6500015258789,2017-12-15 00:00:00-05:00
75.31999969482422,2017-12-18 00:00:00-05:00
74.5,2017-12-19 00:00:00-05:00
74.0,2017-12-20 00:00:00-05:00
74.0199966430664,2017-12-21 00:00:00-05:00
73.88999938964844,2017-12-22 00:00:00-05:00
74.2699966430664,2017-12-26 00:00:00-05:00
74.58999633789062,2017-12-27 00:00:00-05:00
74.16999816894531,2017-12-28 00:00:00-05:00
73.62000274658203,2017-12-29 00:00:00-05:00
73.83999633789062,2018-01-02 00:00:00-05:00
76.75,2018-01-03 00:00:00-05:00
76.7300033569336,2018-01-04 00:00:00-05:00
78.69999694824219,2018-01-05 00:00:00-05:00
79.05000305175781,2018-01-08 00:00:00-05:00
79.19000244140625,2018-01-09 00:00:00-05:00
79.37000274658203,2018-01-10 00:00:00-05:00
79.75,2018-01-11 00:00:00-05:00
80.54000091552734,2018-01-12 00:00:00-05:00
80.41999816894531,2018-01-16 00:00:00-05:00
82.47000122070312,2018-01-17 00:00:00-05:00
82.94000244140625,2018-01-18 00:00:00-05:00
83.83999633789062,2018-01-19 00:00:00-05:00
83.9800033569336,2018-01-22 00:00:00-05:00
84.20999908447266,2018-01-23 00:00:00-05:00
83.70999908447266,2018-01-24 00:00:00-05:00
84.33999633789062,2018-01-25 00:00:00-05:00
85.44999694824219,2018-01-26 00:00:00-05:00
84.30999755859375,2018-01-29 00:00:00-05:00
83.77999877929688,2018-01-30 00:00:00-05:00
85.31999969482422,2018-01-31 00:00:00-05:00
78.4000015258789,2018-02-01 00:00:00-05:00
76.56999969482422,2018-02-02 00:00:00-05:00
74.70500183105469,2018-02-05 00:00:00-05:00
75.68000030517578,2018-02-06 00:00:00-05:00
75.58999633789062,2018-02-07 00:00:00-05:00
72.31999969482422,2018-02-08 00:00:00-05:00
74.75,2018-02-09 00:00:00-05:00
75.27999877929688,2018-02-12 00:00:00-05:00
74.97000122070312,2018-02-13 00:00:00-05:00
77.2699966430664,2018-02-14 00:00:00-05:00
78.29499816894531,2018-02-15 00:00:00-05:00
78.37000274658203,2018-02-16 00:00:00-05:00
77.05999755859375,2018-02-20 00:00:00-05:00
76.51000213623047,2018-02-21 00:00:00-05:00
77.69999694824219,2018-02-22 00:00:00-05:00
79.69000244140625,2018-02-23 00:00:00-05:00
79.3499984741211,2018-02-26 00:00:00-05:00
79.45999908447266,2018-02-27 00:00:00-05:00
79.41000366210938,2018-02-28 00:00:00-05:00
78.63999938964844,2018-03-01 00:00:00-05:00
78.87000274658203,2018-03-02 00:00:00-05:00
79.06999969482422,2018-03-05 00:00:00-05:00
79.2300033569336,2018-03-06 00:00:00-05:00
79.5199966430664,2018-03-07 00:00:00-05:00
79.87000274658203,2018-03-08 00:00:00-05:00
80.70999908447266,2018-03-09 00:00:00-05:00
80.5999984741211,2018-03-12 00:00:00-04:00
80.19999694824219,2018-03-13 00:00:00-04:00
83.30999755859375,2018-03-14 00:00:00-04:00
82.56999969482422,2018-03-15 00:00:00-04:00
82.16000366210938,2018-03-16 00:00:00-04:00
80.30000305175781,2018-03-19 00:00:00-04:00
80.86000061035156,2018-03-20 00:00:00-04:00
81.04000091552734,2018-03-21 00:00:00-04:00
78.55999755859375,2018-03-22 00:00:00-04:00
76.44000244140625,2018-03-23 00:00:00-04:00
78.94999694824219,2018-03-26 00:00:00-04:00
76.30999755859375,2018-03-27 00:00:00-04:00
75.05999755859375,2018-03-28 00:00:00-04:00
75.87000274658203,2018-03-29 00:00:00-04:00
75.0,2018-04-02 00:00:00-04:00
74.55999755859375,2018-04-03 00:00:00-04:00
74.77999877929688,2018-04-04 00:00:00-04:00
76.94999694824219,2018-04-05 00:00:00-04:00
73.86000061035156,2018-04-06 00:00:00-04:00
75.19000244140625,2018-04-09 00:00:00-04:00
76.79000091552734,2018-04-10 00:00:00-04:00
76.5,2018-04-11 00:00:00-04:00
77.45999908447266,2018-04-12 00:00:00-04:00
77.2699966430664,2018-04-13 00:00:00-04:00
77.80000305175781,2018-04-16 00:00:00-04:00
80.02999877929688,2018-04-17 00:00:00-04:00
80.33999633789062,2018-04-18 00:00:00-04:00
79.68000030517578,2018-04-19 00:00:00-04:00
78.7300033569336,2018-04-20 00:00:00-04:00
78.20999908447266,2018-04-23 00:00:00-04:00
75.27999877929688,2018-04-24 00:00:00-04:00
74.0,2018-04-25 00:00:00-04:00
76.02999877929688,2018-04-26 00:00:00-04:00
74.12999725341797,2018-04-27 00:00:00-04:00
74.61000061035156,2018-04-30 00:00:00-04:00
74.80999755859375,2018-05-01 00:00:00-04:00
71.7300033569336,2018-05-02 00:00:00-04:00
73.44999694824219,2018-05-03 00:00:00-04:00
73.98999786376953,2018-05-04 00:00:00-04:00
74.66999816894531,2018-05-07 00:00:00-04:00
75.72000122070312,2018-05-08 00:00:00-04:00
77.01000213623047,2018-05-09 00:00:00-04:00
79.19000244140625,2018-05-10 00:00:00-04:00
79.19999694824219,2018-05-11 00:00:00-04:00
78.80999755859375,2018-05-14 00:00:00-04:00
77.79000091552734,2018-05-15 00:00:00-04:00
77.81999969482422,2018-05-16 00:00:00-04:00
79.19000244140625,2018-05-17 00:00:00-04:00
80.79000091552734,2018-05-18 00:00:00-04:00
81.25,2018-05-21 00:00:00-04:00
80.62000274658203,2018-05-22 00:00:00-04:00
81.08000183105469,2018-05-23 00:00:00-04:00
81.55000305175781,2018-05-24 00:00:00-04:00
80.95999908447266,2018-05-25 00:00:00-04:00
80.7300033569336,2018-05-29 00:00:00-04:00
81.5999984741211,2018-05-30 00:00:00-04:00
82.06999969482422,2018-05-31 00:00:00-04:00
83.25,2018-06-01 00:00:00-04:00
84.56999969482422,2018-06-04 00:00:00-04:00
85.05000305175781,2018-06-05 00:00:00-04:00
85.20999908447266,2018-06-06 00:00:00-04:00
83.2699966430664,2018-06-07 00:00:00-04:00
84.33999633789062,2018-06-08 00:00:00-04:00
83.88999938964844,2018-06-11 00:00:00-04:00
85.0199966430664,2018-06-12 00:00:00-04:00
85.2699966430664,2018-06-13 00:00:00-04:00
85.61000061035156,2018-06-14 00:00:00-04:00
85.30999755859375,2018-06-15 00:00:00-04:00
85.8499984741211,2018-06-18 00:00:00-04:00
84.5199966430664,2018-06-19 00:00:00-04:00
85.94999694824219,2018-06-20 00:00:00-04:00
85.97000122070312,2018-06-21 00:00:00-04:00
85.12000274658203,2018-06-22 00:00:00-04:00
82.19000244140625,2018-06-25 00:00:00-04:00
82.31999969482422,2018-06-26 00:00:00-04:00
80.66999816894531,2018-06-27 00:00:00-04:00
82.4800033569336,2018-06-28 00:00:00-04:00
83.2699966430664,2018-06-29 00:00:00-04:00
83.88999938964844,2018-07-02 00:00:00-04:00
83.2699966430664,2018-07-03 00:00:00-04:00
84.58999633789062,2018-07-05 00:00:00-04:00
85.94000244140625,2018-07-06 00:00:00-04:00
86.2300033569336,2018-07-09 00:00:00-04:00
86.16999816894531,2018-07-10 00:00:00-04:00
86.25,2018-07-11 00:00:00-04:00
89.12999725341797,2018-07-12 00:00:00-04:00
87.98999786376953,2018-07-13 00:00:00-04:00
87.7699966430664,2018-07-16 00:00:00-04:00
88.58000183105469,2018-07-17 00:00:00-04:00
88.22000122070312,2018-07-18 00:00:00-04:00
87.37999725341797,2018-07-19 00:00:00-04:00
87.47000122070312,2018-07-20 00:00:00-04:00
89.23999786376953,2018-07-23 00:00:00-04:00
91.41000366210938,2018-07-24 00:00:00-04:00
91.37000274658203,2018-07-25 00:00:00-04:00
89.13999938964844,2018-07-26 00:00:00-04:00
85.45999908447266,2018-07-27 00:00:00-04:00
82.38999938964844,2018-07-30 00:00:00-04:00
82.13999938964844,2018-07-31 00:00:00-04:00
83.45999908447266,2018-08-01 00:00:00-04:00
85.52999877929688,2018-08-02 00:00:00-04:00
85.19000244140625,2018-08-03 00:00:00-04:00
85.7699966430664,2018-08-06 00:00:00-04:00
86.30000305175781,2018-08-07 00:00:00-04:00
86.73999786376953,2018-08-08 00:00:00-04:00
87.16999816894531,2018-08-09 00:00:00-04:00
87.01000213623047,2018-08-10 00:00:00-04:00
87.01000213623047,2018-08-13 00:00:00-04:00
87.7300033569336,2018-08-14 00:00:00-04:00
85.19000244140625,2018-08-15 00:00:00-04:00
85.31999969482422,2018-08-16 00:00:00-04:00
85.44999694824219,2018-08-17 00:00:00-04:00
85.75,2018-08-20 00:00:00-04:00
86.22000122070312,2018-08-21 00:00:00-04:00
86.94999694824219,2018-08-22 00:00:00-04:00
87.37999725341797,2018-08-23 00:00:00-04:00
90.0999984741211,2018-08-24 00:00:00-04:00
89.97000122070312,2018-08-27 00:00:00-04:00
90.61000061035156,2018-08-28 00:00:00-04:00
92.62000274658203,2018-08-29 00:00:00-04:00
92.08999633789062,2018-08-30 00:00:00-04:00
92.33000183105469,2018-08-31 00:00:00-04:00
93.06999969482422,2018-09-04 00:00:00-04:00
89.05000305175781,2018-09-05 00:00:00-04:00
89.0,2018-09-06 00:00:00-04:00
88.81999969482422,2018-09-07 00:00:00-04:00
89.80000305175781,2018-09-10 00:00:00-04:00
91.43000030517578,2018-09-11 00:00:00-04:00
92.4000015258789,2018-09-12 00:00:00-04:00
92.19000244140625,2018-09-13 00:00:00-04:00
90.77999877929688,2018-09-14 00:00:00-04:00
88.68000030517578,2018-09-17 00:00:00-04:00
89.72000122070312,2018-09-18 00:00:00-04:00
89.30999755859375,2018-09-19 00:00:00-04:00
90.5999984741211,2018-09-20 00:00:00-04:00
90.62000274658203,2018-09-21 00:00:00-04:00
89.62000274658203,2018-09-24 00:00:00-04:00
90.04000091552734,2018-09-25 00:00:00-04:00
89.8499984741211,2018-09-26 00:00:00-04:00
88.98999786376953,2018-09-27 00:00:00-04:00
87.83999633789062,2018-09-28 00:00:00-04:00
87.55000305175781,2018-10-01 00:00:00-04:00
86.68000030517578,2018-10-02 00:00:00-04:00
87.1500015258789,2018-10-03 00:00:00-04:00
84.33999633789062,2018-10-04 00:00:00-04:00
83.18000030517578,2018-10-05 00:00:00-04:00
80.55000305175781,2018-10-08 00:00:00-04:00
80.02999877929688,2018-10-09 00:00:00-04:00
75.44999694824219,2018-10-10 00:00:00-04:00
75.9000015258789,2018-10-11 00:00:00-04:00
79.02999877929688,2018-10-12 00:00:00-04:00
77.2300033569336,2018-10-15 00:00:00-04:00
80.61000061035156,2018-10-16 00:00:00-04:00
80.08999633789062,2018-10-17 00:00:00-04:00
77.4800033569336,2018-10-18 00:00:00-04:00
84.77999877929688,2018-10-19 00:00:00-04:00
85.43000030517578,2018-10-22 00:00:00-04:00
87.56999969482422,2018-10-23 00:00:00-04:00
83.08999633789062,2018-10-24 00:00:00-04:00
85.95999908447266,2018-10-25 00:00:00-04:00
83.37000274658203,2018-10-26 00:00:00-04:00
81.1500015258789,2018-10-29 00:00:00-04:00
80.9000015258789,2018-10-30 00:00:00-04:00
84.19000244140625,2018-10-31 00:00:00-04:00
85.04000091552734,2018-11-01 00:00:00-04:00
83.51000213623047,2018-11-02 00:00:00-04:00
84.05000305175781,2018-11-05 00:00:00-05:00
84.69000244140625,2018-11-06 00:00:00-05:00
88.2300033569336,2018-11-07 00:00:00-05:00
89.04000091552734,2018-11-08 00:00:00-05:00
86.76000213623047,2018-11-09 00:00:00-05:00
83.77999877929688,2018-11-12 00:00:00-05:00
83.77999877929688,2018-11-13 00:00:00-05:00
84.05000305175781,2018-11-14 00:00:00-05:00
86.73999786376953,2018-11-15 00:00:00-05:00
85.05999755859375,2018-11-16 00:00:00-05:00
80.12999725341797,2018-11-19 00:00:00-05:00
77.76000213623047,2018-11-20 00:00:00-05:00
79.12000274658203,2018-11-21 00:00:00-05:00
77.94999694824219,2018-11-23 00:00:00-05:00
80.86000061035156,2018-11-26 00:00:00-05:00
81.97000122070312,2018-11-27 00:00:00-05:00
85.9800033569336,2018-11-28 00:00:00-05:00
84.26000213623047,2018-11-29 00:00:00-05:00
85.80999755859375,2018-11-30 00:00:00-05:00
87.9800033569336,2018-12-03 00:00:00-05:00
84.19000244140625,2018-12-04 00:00:00-05:00
85.81999969482422,2018-12-06 00:00:00-05:00
82.7699966430664,2018-12-07 00:00:00-05:00
84.93000030517578,2018-12-10 00:00:00-05:00
85.51000213623047,2018-12-11 00:00:00-05:00
86.5,2018-12-12 00:00:00-05:00
87.55999755859375,2018-12-13 00:00:00-05:00
85.91999816894531,2018-12-14 00:00:00-05:00
84.0999984741211,2018-12-17 00:00:00-05:00
85.51000213623047,2018-12-18 00:00:00-05:00
84.02999877929688,2018-12-19 00:00:00-05:00
82.44000244140625,2018-12-20 00:00:00-05:00
78.13999938964844,2018-12-21 00:00:00-05:00
77.05999755859375,2018-12-24 00:00:00-05:00
82.80000305175781,2018-12-26 00:00:00-05:00
84.30999755859375,2018-12-27 00:00:00-05:00
83.26000213623047,2018-12-28 00:00:00-05:00
84.08999633789062,2018-12-31 00:00:00-05:00
85.75,2019-01-02 00:00:00-05:00
82.08999633789062,2019-01-03 00:00:00-05:00
86.2699966430664,2019-01-04 00:00:00-05:00
86.93000030517578,2019-01-07 00:00:00-05:00
88.69999694824219,2019-01-08 00:00:00-05:00
89.55000305175781,2019-01-09 00:00:00-05:00
90.69999694824219,2019-01-10 00:00:00-05:00
90.6500015258789,2019-01-11 00:00:00-05:00
90.43000030517578,2019-01-14 00:00:00-05:00
91.5999984741211,2019-01-15 00:00:00-05:00
90.55000305175781,2019-01-16 00:00:00-05:00
90.4000015258789,2019-01-17 00:00:00-05:00
91.12000274658203,2019-01-18 00:00:00-05:00
89.94000244140625,2019-01-22 00:00:00-05:00
90.5,2019-01-23 00:00:00-05:00
92.19999694824219,2019-01-24 00:00:00-05:00
94.27999877929688,2019-01-25 00:00:00-05:00
92.30000305175781,2019-01-28 00:00:00-05:00
91.12000274658203,2019-01-29 00:00:00-05:00
92.41999816894531,2019-01-30 00:00:00-05:00
88.76000213623047,2019-01-31 00:00:00-05:00
90.01000213623047,2019-02-01 00:00:00-05:00
91.66000366210938,2019-02-04 00:00:00-05:00
92.2699966430664,2019-02-05 00:00:00-05:00
92.25,2019-02-06 00:00:00-05:00
90.8499984741211,2019-02-07 00:00:00-05:00
91.87000274658203,2019-02-08 00:00:00-05:00
92.69000244140625,2019-02-11 00:00:00-05:00
94.37999725341797,2019-02-12 00:00:00-05:00
94.01000213623047,2019-02-13 00:00:00-05:00
94.41999816894531,2019-02-14 00:00:00-05:00
94.91000366210938,2019-02-15 00:00:00-05:00
95.0199966430664,2019-02-19 00:00:00-05:00
94.7300033569336,2019-02-20 00:00:00-05:00
94.95999908447266,2019-02-21 00:00:00-05:00
95.9800033569336,2019-02-22 00:00:00-05:00
96.69999694824219,2019-02-25 00:00:00-05:00
96.58999633789062,2019-02-26 00:00:00-05:00
97.86000061035156,2019-02-27 00:00:00-05:00
98.06999969482422,2019-02-28 00:00:00-05:00
98.80000305175781,2019-03-01 00:00:00-05:00
96.56999969482422,2019-03-04 00:00:00-05:00
96.52999877929688,2019-03-05 00:00:00-05:00
96.45999908447266,2019-03-06 00:00:00-05:00
96.20999908447266,2019-03-07 00:00:00-05:00
95.69000244140625,2019-03-08 00:00:00-05:00
97.44999694824219,2019-03-11 00:00:00-04:00
97.5,2019-03-12 00:00:00-04:00
99.30999755859375,2019-03-13 00:00:00-04:00
99.02999877929688,2019-03-14 00:00:00-04:00
100.7300033569336,2019-03-15 00:00:00-04:00
100.2699966430664,2019-03-18 00:00:00-04:00
101.54000091552734,2019-03-19 00:00:00-04:00
102.30999755859375,2019-03-20 00:00:00-04:00
104.1500015258789,2019-03-21 00:00:00-04:00
101.2699966430664,2019-03-22 00:00:00-04:00
101.55000305175781,2019-03-25 00:00:00-04:00
103.1500015258789,2019-03-26 00:00:00-04:00
103.06999969482422,2019-03-27 00:00:00-04:00
103.86000061035156,2019-03-28 00:00:00-04:00
103.83999633789062,2019-03-29 00:00:00-04:00
105.55000305175781,2019-04-01 00:00:00-04:00
105.2300033569336,2019-04-02 00:00:00-04:00
104.69000244140625,2019-04-03 00:00:00-04:00
104.45999908447266,2019-04-04 00:00:00-04:00
105.7300033569336,2019-04-05 00:00:00-04:00
106.56999969482422,2019-04-08 00:00:00-04:00
106.93000030517578,2019-04-09 00:00:00-04:00
107.51000213623047,2019-04-10 00:00:00-04:00
106.45999908447266,2019-04-11 00:00:00-04:00
108.4800033569336,2019-04-12 00:00:00-04:00
108.13999938964844,2019-04-15 00:00:00-04:00
108.19999694824219,2019-04-16 00:00:00-04:00
108.80999755859375,2019-04-17 00:00:00-04:00
107.36000061035156,2019-04-18 00:00:00-04:00
106.80999755859375,2019-04-22 00:00:00-04:00
106.9000015258789,2019-04-23 00:00:00-04:00
107.22000122070312,2019-04-24 00:00:00-04:00
110.22000122070312,2019-04-25 00:00:00-04:00
110.55999755859375,2019-04-26 00:00:00-04:00
112.44000244140625,2019-04-29 00:00:00-04:00
112.7699966430664,2019-04-30 00:00:00-04:00
110.94000244140625,2019-05-01 00:00:00-04:00
109.69999694824219,2019-05-02 00:00:00-04:00
111.95999908447266,2019-05-03 00:00:00-04:00
110.8499984741211,2019-05-06 00:00:00-04:00
108.94999694824219,2019-05-07 00:00:00-04:00
109.06999969482422,2019-05-08 00:00:00-04:00
109.7300033569336,2019-05-09 00:00:00-04:00
110.41000366210938,2019-05-10 00:00:00-04:00
106.83000183105469,2019-05-13 00:00:00-04:00
109.08999633789062,2019-05-14 00:00:00-04:00
111.5,2019-05-15 00:00:00-04:00
113.87000274658203,2019-05-16 00:00:00-04:00
112.80000305175781,2019-05-17 00:00:00-04:00
112.1500015258789,2019-05-20 00:00:00-04:00
112.43000030517578,2019-05-21 00:00:00-04:00
112.47000122070312,2019-05-22 00:00:00-04:00
109.9000015258789,2019-05-23 00:00:00-04:00
109.8499984741211,2019-05-24 00:00:00-04:00
111.79000091552734,2019-05-28 00:00:00-04:00
110.08000183105469,2019-05-29 00:00:00-04:00
111.41000366210938,2019-05-30 00:00:00-04:00
109.75,2019-05-31 00:00:00-04:00
105.5199966430664,2019-06-03 00:00:00-04:00
108.7300033569336,2019-06-04 00:00:00-04:00
110.7699966430664,2019-06-05 00:00:00-04:00
111.77999877929688,2019-06-06 00:00:00-04:00
114.0199966430664,2019-06-07 00:00:00-04:00
115.62000274658203,2019-06-10 00:00:00-04:00
114.5999984741211,2019-06-11 00:00:00-04:00
114.5,2019-06-12 00:00:00-04:00
115.72000122070312,2019-06-13 00:00:00-04:00
116.16999816894531,2019-06-14 00:00:00-04:00
117.16000366210938,2019-06-17 00:00:00-04:00
115.9800033569336,2019-06-18 00:00:00-04:00
117.13999938964844,2019-06-19 00:00:00-04:00
118.79000091552734,2019-06-20 00:00:00-04:00
116.20999908447266,2019-06-21 00:00:00-04:00
116.5,2019-06-24 00:00:00-04:00
114.44000244140625,2019-06-25 00:00:00-04:00
114.1500015258789,2019-06-26 00:00:00-04:00
113.66999816894531,2019-06-27 00:00:00-04:00
114.45999908447266,2019-06-28 00:00:00-04:00
115.02999877929688,2019-07-01 00:00:00-04:00
116.16999816894531,2019-07-02 00:00:00-04:00
117.68000030517578,2019-07-03 00:00:00-04:00
117.16000366210938,2019-07-05 00:00:00-04:00
116.94999694824219,2019-07-08 00:00:00-04:00
118.37000274658203,2019-07-09 00:00:00-04:00
119.63999938964844,2019-07-10 00:00:00-04:00
120.6500015258789,2019-07-11 00:00:00-04:00
120.12000274658203,2019-07-12 00:00:00-04:00
120.9000015258789,2019-07-15 00:00:00-04:00
119.70999908447266,2019-07-16 00:00:00-04:00
118.80999755859375,2019-07-17 00:00:00-04:00
119.87000274658203,2019-07-18 00:00:00-04:00
118.62999725341797,2019-07-19 00:00:00-04:00
118.69000244140625,2019-07-22 00:00:00-04:00
120.22000122070312,2019-07-23 00:00:00-04:00
121.30000305175781,2019-07-24 00:00:00-04:00
115.12000274658203,2019-07-25 00:00:00-04:00
115.48999786376953,2019-07-26 00:00:00-04:00
111.44999694824219,2019-07-29 00:00:00-04:00
112.04000091552734,2019-07-30 00:00:00-04:00
110.4000015258789,2019-07-31 00:00:00-04:00
110.80000305175781,2019-08-01 00:00:00-04:00
107.08999633789062,2019-08-02 00:00:00-04:00
103.5999984741211,2019-08-05 00:00:00-04:00
105.02999877929688,2019-08-06 00:00:00-04:00
106.62999725341797,2019-08-07 00:00:00-04:00
106.79000091552734,2019-08-08 00:00:00-04:00
104.81999969482422,2019-08-09 00:00:00-04:00
102.72000122070312,2019-08-12 00:00:00-04:00
106.04000091552734,2019-08-13 00:00:00-04:00
103.2699966430664,2019-08-14 00:00:00-04:00
104.94999694824219,2019-08-15 00:00:00-04:00
106.16000366210938,2019-08-16 00:00:00-04:00
107.66999816894531,2019-08-19 00:00:00-04:00
107.37000274658203,2019-08-20 00:00:00-04:00
109.81999969482422,2019-08-21 00:00:00-04:00
108.7699966430664,2019-08-22 00:00:00-04:00
106.04000091552734,2019-08-23 00:00:00-04:00
107.66000366210938,2019-08-26 00:00:00-04:00
107.44999694824219,2019-08-27 00:00:00-04:00
107.47000122070312,2019-08-28 00:00:00-04:00
109.20999908447266,2019-08-29 00:00:00-04:00
109.05000305175781,2019-08-30 00:00:00-04:00
106.75,2019-09-03 00:00:00-04:00
108.7300033569336,2019-09-04 00:00:00-04:00
111.45999908447266,2019-09-05 00:00:00-04:00
110.05000305175781,2019-09-06 00:00:00-04:00
105.43000030517578,2019-09-09 00:00:00-04:00
103.05000305175781,2019-09-10 00:00:00-04:00
104.0199966430664,2019-09-11 00:00:00-04:00
107.0999984741211,2019-09-12 00:00:00-04:00
107.0,2019-09-13 00:00:00-04:00
106.5199966430664,2019-09-16 00:00:00-04:00
107.5,2019-09-17 00:00:00-04:00
105.5999984741211,2019-09-18 00:00:00-04:00
106.12000274658203,2019-09-19 00:00:00-04:00
104.63999938964844,2019-09-20 00:00:00-04:00
105.11000061035156,2019-09-23 00:00:00-04:00
103.69000244140625,2019-09-24 00:00:00-04:00
104.13999938964844,2019-09-25 00:00:00-04:00
104.55000305175781,2019-09-26 00:00:00-04:00
102.19999694824219,2019-09-27 00:00:00-04:00
103.58999633789062,2019-09-30 00:00:00-04:00
102.52999877929688,2019-10-01 00:00:00-04:00
99.7300033569336,2019-10-02 00:00:00-04:00
101.02999877929688,2019-10-03 00:00:00-04:00
102.79000091552734,2019-10-04 00:00:00-04:00
101.62000274658203,2019-10-07 00:00:00-04:00
99.33000183105469,2019-10-08 00:00:00-04:00
99.88999938964844,2019-10-09 00:00:00-04:00
100.54000091552734,2019-10-10 00:00:00-04:00
101.58000183105469,2019-10-11 00:00:00-04:00
101.75,2019-10-14 00:00:00-04:00
103.58999633789062,2019-10-15 00:00:00-04:00
103.08999633789062,2019-10-16 00:00:00-04:00
103.62999725341797,2019-10-17 00:00:00-04:00
101.22000122070312,2019-10-18 00:00:00-04:00
101.44000244140625,2019-10-21 00:00:00-04:00
97.36000061035156,2019-10-22 00:00:00-04:00
96.63999938964844,2019-10-23 00:00:00-04:00
104.91000366210938,2019-10-24 00:00:00-04:00
107.19000244140625,2019-10-25 00:00:00-04:00
106.5999984741211,2019-10-28 00:00:00-04:00
105.0,2019-10-29 00:00:00-04:00
106.5,2019-10-30 00:00:00-04:00
104.0999984741211,2019-10-31 00:00:00-04:00
104.9800033569336,2019-11-01 00:00:00-04:00
102.80999755859375,2019-11-04 00:00:00-05:00
100.98999786376953,2019-11-05 00:00:00-05:00
100.62999725341797,2019-11-06 00:00:00-05:00
100.47000122070312,2019-11-07 00:00:00-05:00
101.41999816894531,2019-11-08 00:00:00-05:00
102.66999816894531,2019-11-11 00:00:00-05:00
102.02999877929688,2019-11-12 00:00:00-05:00
102.12000274658203,2019-11-13 00:00:00-05:00
103.7300033569336,2019-11-14 00:00:00-05:00
104.19999694824219,2019-11-15 00:00:00-05:00
103.66000366210938,2019-11-18 00:00:00-05:00
104.94999694824219,2019-11-19 00:00:00-05:00
104.08999633789062,2019-11-20 00:00:00-05:00
102.55000305175781,2019-11-21 00:00:00-05:00
101.7699966430664,2019-11-22 00:00:00-05:00
104.44999694824219,2019-11-25 00:00:00-05:00
106.19999694824219,2019-11-26 00:00:00-05:00
107.75,2019-11-27 00:00:00-05:00
108.01000213623047,2019-11-29 00:00:00-05:00
106.20999908447266,2019-12-02 00:00:00-05:00
105.58999633789062,2019-12-03 00:00:00-05:00
105.0,2019-12-04 00:00:00-05:00
104.58999633789062,2019-12-05 00:00:00-05:00
104.33999633789062,2019-12-06 00:00:00-05:00
103.77999877929688,2019-12-09 00:00:00-05:00
103.62000274658203,2019-12-10 00:00:00-05:00
105.51000213623047,2019-12-11 00:00:00-05:00
105.66999816894531,2019-12-12 00:00:00-05:00
107.6500015258789,2019-12-13 00:00:00-05:00
109.56999969482422,2019-12-16 00:00:00-05:00
108.45999908447266,2019-12-17 00:00:00-05:00
107.83000183105469,2019-12-18 00:00:00-05:00
108.87999725341797,2019-12-19 00:00:00-05:00
108.75,2019-12-20 00:00:00-05:00
