AEP,Date
1.0772613286972046,1963-11-13 00:00:00-05:00
1.0562076568603516,1963-11-14 00:00:00-05:00
1.045681118965149,1963-11-15 00:00:00-05:00
1.0526984930038452,1963-11-18 00:00:00-05:00
1.0562076568603516,1963-11-19 00:00:00-05:00
1.0597162246704102,1963-11-20 00:00:00-05:00
1.0386624336242676,1963-11-21 00:00:00-05:00
1.0281351804733276,1963-11-22 00:00:00-05:00
1.0526984930038452,1963-11-26 00:00:00-05:00
1.045681118965149,1963-11-27 00:00:00-05:00
1.0562076568603516,1963-11-29 00:00:00-05:00
1.0632258653640747,1963-12-02 00:00:00-05:00
1.0737528800964355,1963-12-03 00:00:00-05:00
1.0351533889770508,1963-12-04 00:00:00-05:00
1.0386624336242676,1963-12-05 00:00:00-05:00
1.0597162246704102,1963-12-06 00:00:00-05:00
1.0386624336242676,1963-12-09 00:00:00-05:00
1.0351533889770508,1963-12-10 00:00:00-05:00
1.042171835899353,1963-12-11 00:00:00-05:00
1.0632258653640747,1963-12-12 00:00:00-05:00
1.0526984930038452,1963-12-13 00:00:00-05:00
1.066735029220581,1963-12-16 00:00:00-05:00
1.0597162246704102,1963-12-17 00:00:00-05:00
1.0597162246704102,1963-12-18 00:00:00-05:00
1.0632258653640747,1963-12-19 00:00:00-05:00
1.0702438354492188,1963-12-20 00:00:00-05:00
1.0912971496582031,1963-12-23 00:00:00-05:00
1.0877882242202759,1963-12-24 00:00:00-05:00
1.0983145236968994,1963-12-26 00:00:00-05:00
1.1193697452545166,1963-12-27 00:00:00-05:00
1.1228777170181274,1963-12-30 00:00:00-05:00
1.1334055662155151,1963-12-31 00:00:00-05:00
1.1228777170181274,1964-01-02 00:00:00-05:00
1.1228777170181274,1964-01-03 00:00:00-05:00
1.1334055662155151,1964-01-06 00:00:00-05:00
1.1334055662155151,1964-01-07 00:00:00-05:00
1.1509504318237305,1964-01-08 00:00:00-05:00
1.143932580947876,1964-01-09 00:00:00-05:00
1.1334055662155151,1964-01-10 00:00:00-05:00
1.1298967599868774,1964-01-13 00:00:00-05:00
1.1369144916534424,1964-01-14 00:00:00-05:00
1.1369144916534424,1964-01-15 00:00:00-05:00
1.1404240131378174,1964-01-16 00:00:00-05:00
1.1369144916534424,1964-01-17 00:00:00-05:00
1.1334055662155151,1964-01-20 00:00:00-05:00
1.1369144916534424,1964-01-21 00:00:00-05:00
1.1334055662155151,1964-01-22 00:00:00-05:00
1.126387357711792,1964-01-23 00:00:00-05:00
1.1334055662155151,1964-01-24 00:00:00-05:00
1.1334055662155151,1964-01-27 00:00:00-05:00
1.1404240131378174,1964-01-28 00:00:00-05:00
1.1474413871765137,1964-01-29 00:00:00-05:00
1.1298967599868774,1964-01-30 00:00:00-05:00
1.143932580947876,1964-01-31 00:00:00-05:00
1.1579688787460327,1964-02-03 00:00:00-05:00
1.1614779233932495,1964-02-04 00:00:00-05:00
1.1517579555511475,1964-02-05 00:00:00-05:00
1.1482466459274292,1964-02-06 00:00:00-05:00
1.1517579555511475,1964-02-07 00:00:00-05:00
1.183359980583191,1964-02-10 00:00:00-05:00
1.1798497438430786,1964-02-11 00:00:00-05:00
1.1903839111328125,1964-02-12 00:00:00-05:00
1.183359980583191,1964-02-13 00:00:00-05:00
1.1903839111328125,1964-02-14 00:00:00-05:00
1.1693146228790283,1964-02-17 00:00:00-05:00
1.1552690267562866,1964-02-18 00:00:00-05:00
1.1658034324645996,1964-02-19 00:00:00-05:00
1.1693146228790283,1964-02-20 00:00:00-05:00
