GOOGL,Date
10.303302764892578,2008-10-01 00:00:00-04:00
9.772022247314453,2008-10-02 00:00:00-04:00
9.682432174682617,2008-10-03 00:00:00-04:00
9.28954029083252,2008-10-06 00:00:00-04:00
8.65890884399414,2008-10-07 00:00:00-04:00
8.461211204528809,2008-10-08 00:00:00-04:00
8.232732772827148,2008-10-09 00:00:00-04:00
8.308307647705078,2008-10-10 00:00:00-04:00
9.535035133361816,2008-10-13 00:00:00-04:00
9.076827049255371,2008-10-14 00:00:00-04:00
8.487737655639648,2008-10-15 00:00:00-04:00
8.834334373474121,2008-10-16 00:00:00-04:00
9.322822570800781,2008-10-17 00:00:00-04:00
9.492491722106934,2008-10-20 00:00:00-04:00
9.077828407287598,2008-10-21 00:00:00-04:00
8.900650978088379,2008-10-22 00:00:00-04:00
8.816817283630371,2008-10-23 00:00:00-04:00
8.490740776062012,2008-10-24 00:00:00-04:00
8.245494842529297,2008-10-27 00:00:00-04:00
9.227977752685547,2008-10-28 00:00:00-04:00
8.958958625793457,2008-10-29 00:00:00-04:00
9.001251220703125,2008-10-30 00:00:00-04:00
8.992993354797363,2008-10-31 00:00:00-04:00
8.670921325683594,2008-11-03 00:00:00-05:00
9.182682991027832,2008-11-04 00:00:00-05:00
8.56456470489502,2008-11-05 00:00:00-05:00
8.288788795471191,2008-11-06 00:00:00-05:00
8.286787033081055,2008-11-07 00:00:00-05:00
7.977477073669434,2008-11-10 00:00:00-05:00
7.7942938804626465,2008-11-11 00:00:00-05:00
7.282281875610352,2008-11-12 00:00:00-05:00
7.809810161590576,2008-11-13 00:00:00-05:00
7.758257865905762,2008-11-14 00:00:00-05:00
7.5105109214782715,2008-11-17 00:00:00-05:00
7.442943096160889,2008-11-18 00:00:00-05:00
7.01151180267334,2008-11-19 00:00:00-05:00
6.495494842529297,2008-11-20 00:00:00-05:00
6.567317008972168,2008-11-21 00:00:00-05:00
6.442441940307617,2008-11-24 00:00:00-05:00
7.058308124542236,2008-11-25 00:00:00-05:00
7.3095598220825195,2008-11-26 00:00:00-05:00
7.3313307762146,2008-11-28 00:00:00-05:00
6.656405925750732,2008-12-01 00:00:00-05:00
6.884634971618652,2008-12-02 00:00:00-05:00
6.992743015289307,2008-12-03 00:00:00-05:00
6.865365028381348,2008-12-04 00:00:00-05:00
7.106856822967529,2008-12-05 00:00:00-05:00
7.560309886932373,2008-12-08 00:00:00-05:00
7.656907081604004,2008-12-09 00:00:00-05:00
7.7282280921936035,2008-12-10 00:00:00-05:00
7.513012886047363,2008-12-11 00:00:00-05:00
7.901902198791504,2008-12-12 00:00:00-05:00
7.774525165557861,2008-12-15 00:00:00-05:00
8.14013957977295,2008-12-16 00:00:00-05:00
7.888888835906982,2008-12-17 00:00:00-05:00
7.764764785766602,2008-12-18 00:00:00-05:00
7.762012004852295,2008-12-19 00:00:00-05:00
7.435184955596924,2008-12-22 00:00:00-05:00
7.457958221435547,2008-12-23 00:00:00-05:00
7.5813307762146,2008-12-24 00:00:00-05:00
7.516517162322998,2008-12-26 00:00:00-05:00
7.442943096160889,2008-12-29 00:00:00-05:00
7.585334777832031,2008-12-30 00:00:00-05:00
7.698948860168457,2008-12-31 00:00:00-05:00
8.041041374206543,2009-01-02 00:00:00-05:00
8.20945930480957,2009-01-05 00:00:00-05:00
8.35986042022705,2009-01-06 00:00:00-05:00
8.058307647705078,2009-01-07 00:00:00-05:00
8.137887954711914,2009-01-08 00:00:00-05:00
7.884634971618652,2009-01-09 00:00:00-05:00
7.825075149536133,2009-01-12 00:00:00-05:00
7.865866184234619,2009-01-13 00:00:00-05:00
7.531782150268555,2009-01-14 00:00:00-05:00
7.482232093811035,2009-01-15 00:00:00-05:00
7.49924898147583,2009-01-16 00:00:00-05:00
7.075826168060303,2009-01-20 00:00:00-05:00
7.584585189819336,2009-01-21 00:00:00-05:00
7.670169830322266,2009-01-22 00:00:00-05:00
8.125625610351562,2009-01-23 00:00:00-05:00
8.104854583740234,2009-01-26 00:00:00-05:00
8.295294761657715,2009-01-27 00:00:00-05:00
8.725475311279297,2009-01-28 00:00:00-05:00
8.591591835021973,2009-01-29 00:00:00-05:00
8.471721649169922,2009-01-30 00:00:00-05:00
8.522772789001465,2009-02-02 00:00:00-05:00
8.519769668579102,2009-02-03 00:00:00-05:00
8.58358383178711,2009-02-04 00:00:00-05:00
8.851852416992188,2009-02-05 00:00:00-05:00
9.291291236877441,2009-02-06 00:00:00-05:00
9.478729248046875,2009-02-09 00:00:00-05:00
8.971721649169922,2009-02-10 00:00:00-05:00
8.959959983825684,2009-02-11 00:00:00-05:00
9.085334777832031,2009-02-12 00:00:00-05:00
8.950950622558594,2009-02-13 00:00:00-05:00
8.575075149536133,2009-02-17 00:00:00-05:00
8.836586952209473,2009-02-18 00:00:00-05:00
8.574575424194336,2009-02-19 00:00:00-05:00
8.669919967651367,2009-02-20 00:00:00-05:00
8.259759902954102,2009-02-23 00:00:00-05:00
8.64489459991455,2009-02-24 00:00:00-05:00
8.54955005645752,2009-02-25 00:00:00-05:00
8.43793773651123,2009-02-26 00:00:00-05:00
8.458208084106445,2009-02-27 00:00:00-05:00
8.187187194824219,2009-03-02 00:00:00-05:00
8.145145416259766,2009-03-03 00:00:00-05:00
7.98098087310791,2009-03-04 00:00:00-05:00
7.648649215698242,2009-03-05 00:00:00-05:00
7.7219719886779785,2009-03-06 00:00:00-05:00
7.279530048370361,2009-03-09 00:00:00-04:00
7.7119622230529785,2009-03-10 00:00:00-04:00
7.9557061195373535,2009-03-11 00:00:00-04:00
8.096345901489258,2009-03-12 00:00:00-04:00
8.118618965148926,2009-03-13 00:00:00-04:00
8.000249862670898,2009-03-16 00:00:00-04:00
8.391892433166504,2009-03-17 00:00:00-04:00
8.335836410522461,2009-03-18 00:00:00-04:00
8.256756782531738,2009-03-19 00:00:00-04:00
8.262262344360352,2009-03-20 00:00:00-04:00
8.723724365234375,2009-03-23 00:00:00-04:00
8.68793773651123,2009-03-24 00:00:00-04:00
8.610360145568848,2009-03-25 00:00:00-04:00
8.84109115600586,2009-03-26 00:00:00-04:00
8.701201438903809,2009-03-27 00:00:00-04:00
8.575825691223145,2009-03-30 00:00:00-04:00
8.710209846496582,2009-03-31 00:00:00-04:00
8.86111068725586,2009-04-01 00:00:00-04:00
9.071572303771973,2009-04-02 00:00:00-04:00
9.253753662109375,2009-04-03 00:00:00-04:00
9.215214729309082,2009-04-06 00:00:00-04:00
8.975225448608398,2009-04-07 00:00:00-04:00
9.059059143066406,2009-04-08 00:00:00-04:00
9.321822166442871,2009-04-09 00:00:00-04:00
9.462211608886719,2009-04-13 00:00:00-04:00
9.231982231140137,2009-04-14 00:00:00-04:00
9.496996879577637,2009-04-15 00:00:00-04:00
9.728227615356445,2009-04-16 00:00:00-04:00
9.815815925598145,2009-04-17 00:00:00-04:00
9.491991996765137,2009-04-20 00:00:00-04:00
9.546296119689941,2009-04-21 00:00:00-04:00
9.60610580444336,2009-04-22 00:00:00-04:00
9.626876831054688,2009-04-23 00:00:00-04:00
9.746996879577637,2009-04-24 00:00:00-04:00
9.658408164978027,2009-04-27 00:00:00-04:00
9.602352142333984,2009-04-28 00:00:00-04:00
9.796546936035156,2009-04-29 00:00:00-04:00
9.909158706665039,2009-04-30 00:00:00-04:00
9.852102279663086,2009-05-01 00:00:00-04:00
10.05955982208252,2009-05-04 00:00:00-04:00
10.084835052490234,2009-05-05 00:00:00-04:00
10.096846580505371,2009-05-06 00:00:00-04:00
9.925174713134766,2009-05-07 00:00:00-04:00
10.193443298339844,2009-05-08 00:00:00-04:00
10.209710121154785,2009-05-11 00:00:00-04:00
9.985235214233398,2009-05-12 00:00:00-04:00
9.748248100280762,2009-05-13 00:00:00-04:00
9.697196960449219,2009-05-14 00:00:00-04:00
9.759759902954102,2009-05-15 00:00:00-04:00
9.930931091308594,2009-05-18 00:00:00-04:00
9.981982231140137,2009-05-19 00:00:00-04:00
9.939438819885254,2009-05-20 00:00:00-04:00
9.922422409057617,2009-05-21 00:00:00-04:00
9.847347259521484,2009-05-22 00:00:00-04:00
10.119118690490723,2009-05-26 00:00:00-04:00
10.149148941040039,2009-05-27 00:00:00-04:00
10.270270347595215,2009-05-28 00:00:00-04:00
10.441190719604492,2009-05-29 00:00:00-04:00
10.674674987792969,2009-06-01 00:00:00-04:00
10.720721244812012,2009-06-02 00:00:00-04:00
10.802051544189453,2009-06-03 00:00:00-04:00
11.018017768859863,2009-06-04 00:00:00-04:00
11.119118690490723,2009-06-05 00:00:00-04:00
10.980230331420898,2009-06-08 00:00:00-04:00
10.901400566101074,2009-06-09 00:00:00-04:00
10.825825691223145,2009-06-10 00:00:00-04:00
10.735735893249512,2009-06-11 00:00:00-04:00
10.631631851196289,2009-06-12 00:00:00-04:00
10.429679870605469,2009-06-15 00:00:00-04:00
10.410409927368164,2009-06-16 00:00:00-04:00
10.389389038085938,2009-06-17 00:00:00-04:00
10.361862182617188,2009-06-18 00:00:00-04:00
10.512763023376465,2009-06-19 00:00:00-04:00
10.193943977355957,2009-06-22 00:00:00-04:00
10.152152061462402,2009-06-23 00:00:00-04:00
10.242491722106934,2009-06-24 00:00:00-04:00
10.404655456542969,2009-06-25 00:00:00-04:00
10.643644332885742,2009-06-26 00:00:00-04:00
10.614113807678223,2009-06-29 00:00:00-04:00
10.550299644470215,2009-06-30 00:00:00-04:00
10.485235214233398,2009-07-01 00:00:00-04:00
10.222472190856934,2009-07-02 00:00:00-04:00
10.250500679016113,2009-07-06 00:00:00-04:00
9.925676345825195,2009-07-07 00:00:00-04:00
10.072321891784668,2009-07-08 00:00:00-04:00
10.27001953125,2009-07-09 00:00:00-04:00
10.370369911193848,2009-07-10 00:00:00-04:00
10.618118286132812,2009-07-13 00:00:00-04:00
10.627878189086914,2009-07-14 00:00:00-04:00
10.965214729309082,2009-07-15 00:00:00-04:00
11.076075553894043,2009-07-16 00:00:00-04:00
10.767017364501953,2009-07-17 00:00:00-04:00
10.7650146484375,2009-07-20 00:00:00-04:00
10.708208084106445,2009-07-21 00:00:00-04:00
10.702953338623047,2009-07-22 00:00:00-04:00
10.944443702697754,2009-07-23 00:00:00-04:00
11.179179191589355,2009-07-24 00:00:00-04:00
11.131131172180176,2009-07-27 00:00:00-04:00
11.007257461547852,2009-07-28 00:00:00-04:00
10.916916847229004,2009-07-29 00:00:00-04:00
11.152152061462402,2009-07-30 00:00:00-04:00
11.087336540222168,2009-07-31 00:00:00-04:00
11.316567420959473,2009-08-03 00:00:00-04:00
11.354604721069336,2009-08-04 00:00:00-04:00
11.289790153503418,2009-08-05 00:00:00-04:00
11.270270347595215,2009-08-06 00:00:00-04:00
11.438939094543457,2009-08-07 00:00:00-04:00
11.426676750183105,2009-08-10 00:00:00-04:00
11.35986042022705,2009-08-11 00:00:00-04:00
11.47597599029541,2009-08-12 00:00:00-04:00
11.56856918334961,2009-08-13 00:00:00-04:00
11.51151180267334,2009-08-14 00:00:00-04:00
11.133382797241211,2009-08-17 00:00:00-04:00
11.143142700195312,2009-08-18 00:00:00-04:00
11.110360145568848,2009-08-19 00:00:00-04:00
11.521772384643555,2009-08-20 00:00:00-04:00
11.642642974853516,2009-08-21 00:00:00-04:00
11.72998046875,2009-08-24 00:00:00-04:00
11.796046257019043,2009-08-25 00:00:00-04:00
11.711711883544922,2009-08-26 00:00:00-04:00
11.663163185119629,2009-08-27 00:00:00-04:00
11.630379676818848,2009-08-28 00:00:00-04:00
11.553302764892578,2009-08-31 00:00:00-04:00
11.405405044555664,2009-09-01 00:00:00-04:00
11.336586952209473,2009-09-02 00:00:00-04:00
11.449448585510254,2009-09-03 00:00:00-04:00
11.54404354095459,2009-09-04 00:00:00-04:00
11.476977348327637,2009-09-08 00:00:00-04:00
11.610860824584961,2009-09-09 00:00:00-04:00
11.785284996032715,2009-09-10 00:00:00-04:00
11.815315246582031,2009-09-11 00:00:00-04:00
11.88988971710205,2009-09-14 00:00:00-04:00
11.95044994354248,2009-09-15 00:00:00-04:00
12.21946907043457,2009-09-16 00:00:00-04:00
12.305304527282715,2009-09-17 00:00:00-04:00
12.298798561096191,2009-09-18 00:00:00-04:00
12.437437057495117,2009-09-21 00:00:00-04:00
12.488988876342773,2009-09-22 00:00:00-04:00
12.473974227905273,2009-09-23 00:00:00-04:00
12.431681632995605,2009-09-24 00:00:00-04:00
12.324323654174805,2009-09-25 00:00:00-04:00
12.475726127624512,2009-09-28 00:00:00-04:00
12.475726127624512,2009-09-29 00:00:00-04:00
12.408658981323242,2009-09-30 00:00:00-04:00
12.192192077636719,2009-10-01 00:00:00-04:00
12.126626968383789,2009-10-02 00:00:00-04:00
12.225225448608398,2009-10-05 00:00:00-04:00
12.48098087310791,2009-10-06 00:00:00-04:00
12.951451301574707,2009-10-07 00:00:00-04:00
12.867366790771484,2009-10-08 00:00:00-04:00
12.919169425964355,2009-10-09 00:00:00-04:00
13.114113807678223,2009-10-12 00:00:00-04:00
13.165916442871094,2009-10-13 00:00:00-04:00
13.396395683288574,2009-10-14 00:00:00-04:00
13.261011123657227,2009-10-15 00:00:00-04:00
13.760009765625,2009-10-16 00:00:00-04:00
13.816065788269043,2009-10-19 00:00:00-04:00
13.806806564331055,2009-10-20 00:00:00-04:00
13.791291236877441,2009-10-21 00:00:00-04:00
13.86611557006836,2009-10-22 00:00:00-04:00
13.85610580444336,2009-10-23 00:00:00-04:00
13.869118690490723,2009-10-26 00:00:00-04:00
13.72097110748291,2009-10-27 00:00:00-04:00
13.521020889282227,2009-10-28 00:00:00-04:00
13.790040016174316,2009-10-29 00:00:00-04:00
13.41641616821289,2009-10-30 00:00:00-04:00
13.363113403320312,2009-11-02 00:00:00-05:00
13.445695877075195,2009-11-03 00:00:00-05:00
13.521772384643555,2009-11-04 00:00:00-05:00
13.72998046875,2009-11-05 00:00:00-05:00
13.791291236877441,2009-11-06 00:00:00-05:00
14.076827049255371,2009-11-09 00:00:00-05:00
14.183182716369629,2009-11-10 00:00:00-05:00
14.278278350830078,2009-11-11 00:00:00-05:00
14.21045970916748,2009-11-12 00:00:00-05:00
14.315566062927246,2009-11-13 00:00:00-05:00
14.42142105102539,2009-11-16 00:00:00-05:00
14.451702117919922,2009-11-17 00:00:00-05:00
14.430681228637695,2009-11-18 00:00:00-05:00
14.339089393615723,2009-11-19 00:00:00-05:00
14.263262748718262,2009-11-20 00:00:00-05:00
14.573323249816895,2009-11-23 00:00:00-05:00
14.591841697692871,2009-11-24 00:00:00-05:00
14.658158302307129,2009-11-25 00:00:00-05:00
14.508508682250977,2009-11-27 00:00:00-05:00
14.589590072631836,2009-11-30 00:00:00-05:00
14.76151180267334,2009-12-01 00:00:00-05:00
14.702451705932617,2009-12-02 00:00:00-05:00
14.658158302307129,2009-12-03 00:00:00-05:00
14.63988971710205,2009-12-04 00:00:00-05:00
14.670921325683594,2009-12-07 00:00:00-05:00
14.690940856933594,2009-12-08 00:00:00-05:00
14.740240097045898,2009-12-09 00:00:00-05:00
14.802302360534668,2009-12-10 00:00:00-05:00
14.777527809143066,2009-12-11 00:00:00-05:00
14.908158302307129,2009-12-14 00:00:00-05:00
14.843342781066895,2009-12-15 00:00:00-05:00
14.958958625793457,2009-12-16 00:00:00-05:00
14.863363265991211,2009-12-17 00:00:00-05:00
14.925424575805664,2009-12-18 00:00:00-05:00
14.981982231140137,2009-12-21 00:00:00-05:00
15.04304313659668,2009-12-22 00:00:00-05:00
15.307307243347168,2009-12-23 00:00:00-05:00
15.477477073669434,2009-12-24 00:00:00-05:00
15.587336540222168,2009-12-28 00:00:00-05:00
15.500500679016113,2009-12-29 00:00:00-05:00
15.583833694458008,2009-12-30 00:00:00-05:00
15.5150146484375,2009-12-31 00:00:00-05:00
15.684433937072754,2010-01-04 00:00:00-05:00
15.615365028381348,2010-01-05 00:00:00-05:00
15.221721649169922,2010-01-06 00:00:00-05:00
14.867366790771484,2010-01-07 00:00:00-05:00
15.065566062927246,2010-01-08 00:00:00-05:00
15.042793273925781,2010-01-11 00:00:00-05:00
14.776777267456055,2010-01-12 00:00:00-05:00
14.69194221496582,2010-01-13 00:00:00-05:00
14.761011123657227,2010-01-14 00:00:00-05:00
14.514514923095703,2010-01-15 00:00:00-05:00
14.705204963684082,2010-01-19 00:00:00-05:00
14.524774551391602,2010-01-20 00:00:00-05:00
14.589089393615723,2010-01-21 00:00:00-05:00
13.76401424407959,2010-01-22 00:00:00-05:00
13.513513565063477,2010-01-25 00:00:00-05:00
13.574073791503906,2010-01-26 00:00:00-05:00
13.566065788269043,2010-01-27 00:00:00-05:00
13.370620727539062,2010-01-28 00:00:00-05:00
13.261761665344238,2010-01-29 00:00:00-05:00
13.338838577270508,2010-02-01 00:00:00-05:00
13.291291236877441,2010-02-02 00:00:00-05:00
13.53403377532959,2010-02-03 00:00:00-05:00
13.182682991027832,2010-02-04 00:00:00-05:00
13.29554557800293,2010-02-05 00:00:00-05:00
13.350099563598633,2010-02-08 00:00:00-05:00
13.424424171447754,2010-02-09 00:00:00-05:00
13.374625205993652,2010-02-10 00:00:00-05:00
13.423422813415527,2010-02-11 00:00:00-05:00
13.341341018676758,2010-02-12 00:00:00-05:00
13.546046257019043,2010-02-16 00:00:00-05:00
13.468718528747559,2010-02-17 00:00:00-05:00
13.594094276428223,2010-02-18 00:00:00-05:00
13.532532691955566,2010-02-19 00:00:00-05:00
13.58358383178711,2010-02-22 00:00:00-05:00
13.39013957977295,2010-02-23 00:00:00-05:00
13.300049781799316,2010-02-24 00:00:00-05:00
13.173924446105957,2010-02-25 00:00:00-05:00
13.183182716369629,2010-02-26 00:00:00-05:00
13.330580711364746,2010-03-01 00:00:00-05:00
13.540040016174316,2010-03-02 00:00:00-05:00
13.646647453308105,2010-03-03 00:00:00-05:00
13.878628730773926,2010-03-04 00:00:00-05:00
14.119368553161621,2010-03-05 00:00:00-05:00
14.076075553894043,2010-03-08 00:00:00-05:00
14.018769264221191,2010-03-09 00:00:00-05:00
14.425676345825195,2010-03-10 00:00:00-05:00
14.54304313659668,2010-03-11 00:00:00-05:00
14.503003120422363,2010-03-12 00:00:00-05:00
14.09359359741211,2010-03-15 00:00:00-04:00
14.144144058227539,2010-03-16 00:00:00-04:00
14.153153419494629,2010-03-17 00:00:00-04:00
14.174174308776855,2010-03-18 00:00:00-04:00
14.01401424407959,2010-03-19 00:00:00-04:00
13.951451301574707,2010-03-22 00:00:00-04:00
13.738739013671875,2010-03-23 00:00:00-04:00
13.947196960449219,2010-03-24 00:00:00-04:00
14.08608627319336,2010-03-25 00:00:00-04:00
14.081331253051758,2010-03-26 00:00:00-04:00
14.075325012207031,2010-03-29 00:00:00-04:00
14.18193244934082,2010-03-30 00:00:00-04:00
14.192192077636719,2010-03-31 00:00:00-04:00
14.234233856201172,2010-04-01 00:00:00-04:00
14.28954029083252,2010-04-05 00:00:00-04:00
14.219719886779785,2010-04-06 00:00:00-04:00
14.1026029586792,2010-04-07 00:00:00-04:00
14.201451301574707,2010-04-08 00:00:00-04:00
14.169670104980469,2010-04-09 00:00:00-04:00
14.3325834274292,2010-04-12 00:00:00-04:00
14.683934211730957,2010-04-13 00:00:00-04:00
14.739740371704102,2010-04-14 00:00:00-04:00
14.8973970413208,2010-04-15 00:00:00-04:00
13.767518043518066,2010-04-16 00:00:00-04:00
13.766265869140625,2010-04-19 00:00:00-04:00
13.88988971710205,2010-04-20 00:00:00-04:00
13.871371269226074,2010-04-21 00:00:00-04:00
13.690190315246582,2010-04-22 00:00:00-04:00
13.638387680053711,2010-04-23 00:00:00-04:00
13.304304122924805,2010-04-26 00:00:00-04:00
13.239740371704102,2010-04-27 00:00:00-04:00
13.242993354797363,2010-04-28 00:00:00-04:00
13.313312530517578,2010-04-29 00:00:00-04:00
13.155655860900879,2010-04-30 00:00:00-04:00
13.278278350830078,2010-05-03 00:00:00-04:00
12.671921730041504,2010-05-04 00:00:00-04:00
12.756756782531738,2010-05-05 00:00:00-04:00
12.479228973388672,2010-05-06 00:00:00-04:00
12.340841293334961,2010-05-07 00:00:00-04:00
13.054304122924805,2010-05-10 00:00:00-04:00
12.738988876342773,2010-05-11 00:00:00-04:00
12.6473970413208,2010-05-12 00:00:00-04:00
12.784785270690918,2010-05-13 00:00:00-04:00
12.700950622558594,2010-05-14 00:00:00-04:00
12.71196174621582,2010-05-17 00:00:00-04:00
12.471721649169922,2010-05-18 00:00:00-04:00
12.373123168945312,2010-05-19 00:00:00-04:00
11.887137413024902,2010-05-20 00:00:00-04:00
11.81306266784668,2010-05-21 00:00:00-04:00
11.940940856933594,2010-05-24 00:00:00-04:00
11.938689231872559,2010-05-25 00:00:00-04:00
11.898649215698242,2010-05-26 00:00:00-04:00
12.273774147033691,2010-05-27 00:00:00-04:00
12.152902603149414,2010-05-28 00:00:00-04:00
12.071320533752441,2010-06-01 00:00:00-04:00
12.346596717834473,2010-06-02 00:00:00-04:00
12.652652740478516,2010-06-03 00:00:00-04:00
12.480480194091797,2010-06-04 00:00:00-04:00
12.150150299072266,2010-06-07 00:00:00-04:00
12.131631851196289,2010-06-08 00:00:00-04:00
11.862361907958984,2010-06-09 00:00:00-04:00
12.187437057495117,2010-06-10 00:00:00-04:00
12.224724769592285,2010-06-11 00:00:00-04:00
12.091841697692871,2010-06-14 00:00:00-04:00
12.462211608886719,2010-06-15 00:00:00-04:00
12.544294357299805,2010-06-16 00:00:00-04:00
12.514514923095703,2010-06-17 00:00:00-04:00
12.513262748718262,2010-06-18 00:00:00-04:00
12.226225852966309,2010-06-21 00:00:00-04:00
12.168417930603027,2010-06-22 00:00:00-04:00
12.063312530517578,2010-06-23 00:00:00-04:00
11.889389038085938,2010-06-24 00:00:00-04:00
11.828828811645508,2010-06-25 00:00:00-04:00
11.813814163208008,2010-06-28 00:00:00-04:00
11.367868423461914,2010-06-29 00:00:00-04:00
11.13488483428955,2010-06-30 00:00:00-04:00
10.998248100280762,2010-07-01 00:00:00-04:00
10.924674987792969,2010-07-02 00:00:00-04:00
10.912663459777832,2010-07-06 00:00:00-04:00
11.266265869140625,2010-07-07 00:00:00-04:00
11.425424575805664,2010-07-08 00:00:00-04:00
11.698948860168457,2010-07-09 00:00:00-04:00
11.907657623291016,2010-07-12 00:00:00-04:00
12.242241859436035,2010-07-13 00:00:00-04:00
12.295796394348145,2010-07-14 00:00:00-04:00
12.362862586975098,2010-07-15 00:00:00-04:00
11.501751899719238,2010-07-16 00:00:00-04:00
11.666166305541992,2010-07-19 00:00:00-04:00
12.051801681518555,2010-07-20 00:00:00-04:00
11.949448585510254,2010-07-21 00:00:00-04:00
12.1323823928833,2010-07-22 00:00:00-04:00
12.263764381408691,2010-07-23 00:00:00-04:00
12.236486434936523,2010-07-26 00:00:00-04:00
12.328078269958496,2010-07-27 00:00:00-04:00
12.120870590209961,2010-07-28 00:00:00-04:00
12.136886596679688,2010-07-29 00:00:00-04:00
12.133382797241211,2010-07-30 00:00:00-04:00
12.272522926330566,2010-08-02 00:00:00-04:00
12.258008003234863,2010-08-03 00:00:00-04:00
12.670671463012695,2010-08-04 00:00:00-04:00
12.715214729309082,2010-08-05 00:00:00-04:00
12.518017768859863,2010-08-06 00:00:00-04:00
12.646395683288574,2010-08-09 00:00:00-04:00
12.605355262756348,2010-08-10 00:00:00-04:00
12.305806159973145,2010-08-11 00:00:00-04:00
12.312562942504883,2010-08-12 00:00:00-04:00
12.170921325683594,2010-08-13 00:00:00-04:00
12.151902198791504,2010-08-16 00:00:00-04:00
12.275275230407715,2010-08-17 00:00:00-04:00
12.065815925598145,2010-08-18 00:00:00-04:00
11.71096134185791,2010-08-19 00:00:00-04:00
11.56206226348877,2010-08-20 00:00:00-04:00
11.613363265991211,2010-08-23 00:00:00-04:00
11.296046257019043,2010-08-24 00:00:00-04:00
11.376876831054688,2010-08-25 00:00:00-04:00
11.285785675048828,2010-08-26 00:00:00-04:00
11.482232093811035,2010-08-27 00:00:00-04:00
11.32857894897461,2010-08-30 00:00:00-04:00
11.261761665344238,2010-08-31 00:00:00-04:00
11.519769668579102,2010-09-01 00:00:00-04:00
11.59109115600586,2010-09-02 00:00:00-04:00
11.769268989562988,2010-09-03 00:00:00-04:00
11.621622085571289,2010-09-07 00:00:00-04:00
11.776275634765625,2010-09-08 00:00:00-04:00
11.91641616821289,2010-09-09 00:00:00-04:00
11.915414810180664,2010-09-10 00:00:00-04:00
12.068819046020508,2010-09-13 00:00:00-04:00
12.022772789001465,2010-09-14 00:00:00-04:00
12.028027534484863,2010-09-15 00:00:00-04:00
12.038538932800293,2010-09-16 00:00:00-04:00
12.266016006469727,2010-09-17 00:00:00-04:00
12.719719886779785,2010-09-20 00:00:00-04:00
12.849349021911621,2010-09-21 00:00:00-04:00
12.91291332244873,2010-09-22 00:00:00-04:00
12.849849700927734,2010-09-23 00:00:00-04:00
13.19544506072998,2010-09-24 00:00:00-04:00
13.273524284362793,2010-09-27 00:00:00-04:00
13.192441940307617,2010-09-28 00:00:00-04:00
13.20545482635498,2010-09-29 00:00:00-04:00
13.15790843963623,2010-09-30 00:00:00-04:00
13.153654098510742,2010-10-01 00:00:00-04:00
13.071822166442871,2010-10-04 00:00:00-04:00
13.469219207763672,2010-10-05 00:00:00-04:00
13.372121810913086,2010-10-06 00:00:00-04:00
13.263513565063477,2010-10-07 00:00:00-04:00
13.422171592712402,2010-10-08 00:00:00-04:00
13.48448371887207,2010-10-11 00:00:00-04:00
13.548297882080078,2010-10-12 00:00:00-04:00
13.59609603881836,2010-10-13 00:00:00-04:00
13.536787033081055,2010-10-14 00:00:00-04:00
15.051301002502441,2010-10-15 00:00:00-04:00
15.458208084106445,2010-10-18 00:00:00-04:00
15.21096134185791,2010-10-19 00:00:00-04:00
15.214715003967285,2010-10-20 00:00:00-04:00
15.315065383911133,2010-10-21 00:00:00-04:00
15.32857894897461,2010-10-22 00:00:00-04:00
15.42792797088623,2010-10-25 00:00:00-04:00
15.480480194091797,2010-10-26 00:00:00-04:00
15.427177429199219,2010-10-27 00:00:00-04:00
15.47998046875,2010-10-28 00:00:00-04:00
15.357857704162598,2010-10-29 00:00:00-04:00
15.390390396118164,2010-11-01 00:00:00-04:00
15.405405044555664,2010-11-02 00:00:00-04:00
15.52001953125,2010-11-03 00:00:00-04:00
15.622371673583984,2010-11-04 00:00:00-04:00
15.642642974853516,2010-11-05 00:00:00-04:00
15.684934616088867,2010-11-08 00:00:00-05:00
15.636136054992676,2010-11-09 00:00:00-05:00
15.5875883102417,2010-11-10 00:00:00-05:00
15.445195198059082,2010-11-11 00:00:00-05:00
15.097347259521484,2010-11-12 00:00:00-05:00
14.901652336120605,2010-11-15 00:00:00-05:00
14.6076078414917,2010-11-16 00:00:00-05:00
14.603352546691895,2010-11-17 00:00:00-05:00
14.928929328918457,2010-11-18 00:00:00-05:00
14.78553581237793,2010-11-19 00:00:00-05:00
14.795294761657715,2010-11-22 00:00:00-05:00
14.589839935302734,2010-11-23 00:00:00-05:00
14.889139175415039,2010-11-24 00:00:00-05:00
14.764764785766602,2010-11-26 00:00:00-05:00
14.567317008972168,2010-11-29 00:00:00-05:00
13.906657218933105,2010-11-30 00:00:00-05:00
14.122873306274414,2010-12-01 00:00:00-05:00
14.309809684753418,2010-12-02 00:00:00-05:00
14.339339256286621,2010-12-03 00:00:00-05:00
14.473472595214844,2010-12-06 00:00:00-05:00
14.693193435668945,2010-12-07 00:00:00-05:00
14.778278350830078,2010-12-08 00:00:00-05:00
14.802302360534668,2010-12-09 00:00:00-05:00
14.820070266723633,2010-12-10 00:00:00-05:00
14.880379676818848,2010-12-13 00:00:00-05:00
14.887638092041016,2010-12-14 00:00:00-05:00
14.772272109985352,2010-12-15 00:00:00-05:00
14.807558059692383,2010-12-16 00:00:00-05:00
14.784785270690918,2010-12-17 00:00:00-05:00
