CEG,Date
185.97999572753906,2024-04-01 00:00:00-04:00
188.1300048828125,2024-04-02 00:00:00-04:00
190.25999450683594,2024-04-03 00:00:00-04:00
183.11000061035156,2024-04-04 00:00:00-04:00
193.0800018310547,2024-04-05 00:00:00-04:00
191.97999572753906,2024-04-08 00:00:00-04:00
188.10000610351562,2024-04-09 00:00:00-04:00
191.0800018310547,2024-04-10 00:00:00-04:00
192.8800048828125,2024-04-11 00:00:00-04:00
191.6699981689453,2024-04-12 00:00:00-04:00
185.39999389648438,2024-04-15 00:00:00-04:00
186.64999389648438,2024-04-16 00:00:00-04:00
185.39999389648438,2024-04-17 00:00:00-04:00
183.86000061035156,2024-04-18 00:00:00-04:00
180.89999389648438,2024-04-19 00:00:00-04:00
183.22000122070312,2024-04-22 00:00:00-04:00
188.25,2024-04-23 00:00:00-04:00
186.16000366210938,2024-04-24 00:00:00-04:00
188.00999450683594,2024-04-25 00:00:00-04:00
188.3699951171875,2024-04-26 00:00:00-04:00
188.61000061035156,2024-04-29 00:00:00-04:00
185.94000244140625,2024-04-30 00:00:00-04:00
184.64999389648438,2024-05-01 00:00:00-04:00
